district,cycle,real_data,territorial,total_amount,tran_count,total_amount_without_LTS1,tran_count_without_LTS1,total_amount_no_primary,tran_count_no_primary,total_amount_no_primary_without_LTS1,tran_count_no_primary_without_LTS1,total_amount_primary,tran_count_primary,total_amount_primary_without_LTS1,tran_count_primary_without_LTS1,total_amount_gen,tran_count_gen,total_amount_gen_without_LTS1,tran_count_gen_without_LTS1,total_amount_special,tran_count_special,total_amount_special_without_LTS1,tran_count_special_without_LTS1,total_amount_dem_gen,tran_count_dem_gen,total_amount_dem_gen_without_LTS1,tran_count_dem_gen_without_LTS1,total_amount_dem_primary,tran_count_dem_primary,total_amount_dem_primary_without_LTS1,tran_count_dem_primary_without_LTS1,total_amount_dem_special,tran_count_dem_special,total_amount_dem_special_without_LTS1,tran_count_dem_special_without_LTS1,total_amount_rep_gen,tran_count_rep_gen,total_amount_rep_gen_without_LTS1,tran_count_rep_gen_without_LTS1,total_amount_rep_primary,tran_count_rep_primary,total_amount_rep_primary_without_LTS1,tran_count_rep_primary_without_LTS1,total_amount_rep_special,tran_count_rep_special,total_amount_rep_special_without_LTS1,tran_count_rep_special_without_LTS1
NC02,1986,1.0,0,139327.0,288.0,139327.0,288.0,83272.0,164.0,83272.0,164.0,56055.0,124.0,56055.0,124.0,83272.0,164.0,83272.0,164.0,0.0,0.0,0.0,0.0,70394.0,150.0,70394.0,150.0,51255.0,116.0,51255.0,116.0,0.0,0.0,0.0,0.0,12878.0,14.0,12878.0,14.0,4800.0,8.0,4800.0,8.0,0.0,0.0,0.0,0.0
NC02,1988,1.0,0,1000.0,2.0,1000.0,2.0,0.0,0.0,0.0,0.0,1000.0,2.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC02,1990,1.0,0,226059.0,463.0,226059.0,463.0,125832.0,211.0,125832.0,211.0,100227.0,252.0,100227.0,252.0,125832.0,211.0,125832.0,211.0,0.0,0.0,0.0,0.0,112182.0,175.0,112182.0,175.0,94377.0,242.0,94377.0,242.0,0.0,0.0,0.0,0.0,13650.0,36.0,13650.0,36.0,5850.0,10.0,5850.0,10.0,0.0,0.0,0.0,0.0
NC02,1992,1.0,0,509906.0,913.0,509906.0,913.0,335265.0,523.0,335265.0,523.0,174641.0,390.0,174641.0,390.0,324682.0,506.0,324682.0,506.0,250.0,1.0,250.0,1.0,211380.0,333.0,211380.0,333.0,146319.0,316.0,146319.0,316.0,250.0,1.0,250.0,1.0,113302.0,173.0,113302.0,173.0,28322.0,74.0,28322.0,74.0,0.0,0.0,0.0,0.0
NC02,1994,1.0,0,1411277.0,2239.0,1411277.0,2239.0,825473.0,1167.0,825473.0,1167.0,585804.0,1072.0,585804.0,1072.0,824973.0,1166.0,824973.0,1166.0,0.0,0.0,0.0,0.0,476514.0,667.0,476514.0,667.0,453951.0,851.0,453951.0,851.0,0.0,0.0,0.0,0.0,348459.0,499.0,348459.0,499.0,131853.0,221.0,131853.0,221.0,0.0,0.0,0.0,0.0
NC02,1996,1.0,0,1569603.0,2135.0,1569603.0,2135.0,1011214.0,1298.0,1011214.0,1298.0,558389.0,837.0,558389.0,837.0,1007414.0,1291.0,1007414.0,1291.0,3550.0,6.0,3550.0,6.0,451924.0,661.0,451924.0,661.0,212612.0,296.0,212612.0,296.0,0.0,0.0,0.0,0.0,555490.0,630.0,555490.0,630.0,345777.0,541.0,345777.0,541.0,3550.0,6.0,3550.0,6.0
NC02,1998,1.0,0,1371824.0,1792.0,1371824.0,1792.0,691715.0,670.0,691715.0,670.0,680109.0,1122.0,680109.0,1122.0,684265.0,654.0,684265.0,654.0,2250.0,9.0,2250.0,9.0,500976.0,529.0,500976.0,529.0,540895.0,868.0,540895.0,868.0,2250.0,9.0,2250.0,9.0,183289.0,125.0,183289.0,125.0,139214.0,254.0,139214.0,254.0,0.0,0.0,0.0,0.0
NC02,2000,1.0,0,1278293.0,1774.0,1278293.0,1774.0,627129.0,852.0,627129.0,852.0,651164.0,922.0,651164.0,922.0,626879.0,851.0,626879.0,851.0,0.0,0.0,0.0,0.0,434137.0,576.0,434137.0,576.0,561806.0,775.0,561806.0,775.0,0.0,0.0,0.0,0.0,192742.0,275.0,192742.0,275.0,89358.0,147.0,89358.0,147.0,0.0,0.0,0.0,0.0
NC02,2002,1.0,0,870571.78,1050.0,870571.78,1050.0,274908.78,338.0,274908.78,338.0,595663.0,712.0,595663.0,712.0,236723.0,265.0,236723.0,265.0,1000.0,1.0,1000.0,1.0,234623.0,259.0,234623.0,259.0,595663.0,712.0,595663.0,712.0,1000.0,1.0,1000.0,1.0,2100.0,6.0,2100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC02,2004,1.0,0,1039143.63,1261.0,1039143.63,1261.0,384770.63,592.0,384770.63,592.0,654373.0,669.0,654373.0,669.0,359866.0,407.0,359866.0,407.0,0.0,0.0,0.0,0.0,281210.0,285.0,281210.0,285.0,621553.0,627.0,621553.0,627.0,0.0,0.0,0.0,0.0,78656.0,122.0,78656.0,122.0,32820.0,42.0,32820.0,42.0,0.0,0.0,0.0,0.0
NC03,1980,1.0,0,40844.0,82.0,40844.0,82.0,28487.0,52.0,28487.0,52.0,12357.0,30.0,12357.0,30.0,28487.0,52.0,28487.0,52.0,0.0,0.0,0.0,0.0,21695.0,39.0,21695.0,39.0,11150.0,26.0,11150.0,26.0,0.0,0.0,0.0,0.0,6792.0,13.0,6792.0,13.0,1207.0,4.0,1207.0,4.0,0.0,0.0,0.0,0.0
NC03,1982,1.0,0,321323.0,438.0,321323.0,438.0,210662.0,296.0,210662.0,296.0,110661.0,142.0,110661.0,142.0,210412.0,295.0,210412.0,295.0,0.0,0.0,0.0,0.0,54552.0,93.0,54552.0,93.0,37245.0,49.0,37245.0,49.0,0.0,0.0,0.0,0.0,155860.0,202.0,155860.0,202.0,73416.0,93.0,73416.0,93.0,0.0,0.0,0.0,0.0
NC03,1984,1.0,0,66933.0,123.0,66933.0,123.0,38747.0,78.0,38747.0,78.0,28186.0,45.0,28186.0,45.0,38747.0,78.0,38747.0,78.0,0.0,0.0,0.0,0.0,38747.0,78.0,38747.0,78.0,25285.0,42.0,25285.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901.0,3.0,2901.0,3.0,0.0,0.0,0.0,0.0
NC03,1986,1.0,0,288048.0,404.0,288048.0,404.0,166722.0,248.0,166722.0,248.0,121326.0,156.0,121326.0,156.0,166022.0,247.0,166022.0,247.0,0.0,0.0,0.0,0.0,149738.0,217.0,149738.0,217.0,121201.0,155.0,121201.0,155.0,0.0,0.0,0.0,0.0,16284.0,30.0,16284.0,30.0,125.0,1.0,125.0,1.0,0.0,0.0,0.0,0.0
NC03,1988,1.0,0,21150.0,26.0,21150.0,26.0,4700.0,6.0,4700.0,6.0,16450.0,20.0,16450.0,20.0,4700.0,6.0,4700.0,6.0,0.0,0.0,0.0,0.0,4700.0,6.0,4700.0,6.0,16450.0,20.0,16450.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC03,1990,1.0,0,324043.0,656.0,324043.0,656.0,215413.0,437.0,215413.0,437.0,108630.0,219.0,108630.0,219.0,215413.0,437.0,215413.0,437.0,0.0,0.0,0.0,0.0,210113.0,423.0,210113.0,423.0,104530.0,211.0,104530.0,211.0,0.0,0.0,0.0,0.0,5300.0,14.0,5300.0,14.0,4100.0,8.0,4100.0,8.0,0.0,0.0,0.0,0.0
NC03,1992,1.0,0,654004.0,1167.0,654004.0,1167.0,466744.0,864.0,466744.0,864.0,187260.0,303.0,187260.0,303.0,464944.0,860.0,464944.0,860.0,800.0,3.0,800.0,3.0,323121.0,610.0,323121.0,610.0,177255.0,300.0,177255.0,300.0,800.0,3.0,800.0,3.0,141823.0,250.0,141823.0,250.0,10005.0,3.0,10005.0,3.0,0.0,0.0,0.0,0.0
NC03,1994,1.0,0,1160526.0,1928.0,1160526.0,1928.0,808955.0,1322.0,808955.0,1322.0,351571.0,606.0,351571.0,606.0,808955.0,1322.0,808955.0,1322.0,0.0,0.0,0.0,0.0,479486.0,790.0,479486.0,790.0,291664.0,481.0,291664.0,481.0,0.0,0.0,0.0,0.0,329469.0,532.0,329469.0,532.0,59907.0,125.0,59907.0,125.0,0.0,0.0,0.0,0.0
NC03,1996,1.0,0,501281.0,879.0,501281.0,879.0,216170.0,321.0,216170.0,321.0,285111.0,558.0,285111.0,558.0,214836.0,318.0,214836.0,318.0,0.0,0.0,0.0,0.0,31668.0,19.0,31668.0,19.0,14200.0,35.0,14200.0,35.0,0.0,0.0,0.0,0.0,183168.0,299.0,183168.0,299.0,270911.0,523.0,270911.0,523.0,0.0,0.0,0.0,0.0
NC03,1998,1.0,0,794796.0,1335.0,794796.0,1335.0,254511.0,353.0,254511.0,353.0,540285.0,982.0,540285.0,982.0,254511.0,353.0,254511.0,353.0,0.0,0.0,0.0,0.0,87441.0,105.0,87441.0,105.0,115441.0,275.0,115441.0,275.0,0.0,0.0,0.0,0.0,167070.0,248.0,167070.0,248.0,424844.0,707.0,424844.0,707.0,0.0,0.0,0.0,0.0
NC03,2000,1.0,0,1664059.0,2255.0,1664059.0,2255.0,953372.0,1329.0,953372.0,1329.0,710687.0,926.0,710687.0,926.0,953372.0,1329.0,953372.0,1329.0,0.0,0.0,0.0,0.0,342355.0,510.0,342355.0,510.0,215475.0,233.0,215475.0,233.0,0.0,0.0,0.0,0.0,611017.0,819.0,611017.0,819.0,495212.0,693.0,495212.0,693.0,0.0,0.0,0.0,0.0
NC03,2002,1.0,0,787935.0,950.0,787935.0,950.0,204652.0,260.0,204652.0,260.0,583283.0,690.0,583283.0,690.0,166642.0,186.0,166642.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166642.0,186.0,166642.0,186.0,583283.0,690.0,583283.0,690.0,0.0,0.0,0.0,0.0
NC03,2004,1.0,0,602423.79,873.0,602423.79,873.0,201808.79,334.0,201808.79,334.0,400615.0,539.0,400615.0,539.0,186756.0,228.0,186756.0,228.0,0.0,0.0,0.0,0.0,1500.0,5.0,1500.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185256.0,223.0,185256.0,223.0,400615.0,539.0,400615.0,539.0,0.0,0.0,0.0,0.0
NC04,1980,1.0,0,87051.0,188.0,87051.0,188.0,58603.0,93.0,58603.0,93.0,28448.0,95.0,28448.0,95.0,58603.0,93.0,58603.0,93.0,0.0,0.0,0.0,0.0,28918.0,67.0,28918.0,67.0,21198.0,85.0,21198.0,85.0,0.0,0.0,0.0,0.0,29685.0,26.0,29685.0,26.0,7250.0,10.0,7250.0,10.0,0.0,0.0,0.0,0.0
NC04,1982,1.0,0,455494.0,705.0,455494.0,705.0,320446.0,496.0,320446.0,496.0,135048.0,209.0,135048.0,209.0,320446.0,496.0,320446.0,496.0,0.0,0.0,0.0,0.0,63318.0,121.0,63318.0,121.0,31585.0,74.0,31585.0,74.0,0.0,0.0,0.0,0.0,257128.0,375.0,257128.0,375.0,103463.0,135.0,103463.0,135.0,0.0,0.0,0.0,0.0
NC04,1984,1.0,0,457673.0,600.0,457673.0,600.0,319732.0,413.0,319732.0,413.0,137941.0,187.0,137941.0,187.0,317232.0,410.0,317232.0,410.0,2500.0,3.0,2500.0,3.0,107126.0,127.0,107126.0,127.0,62121.0,99.0,62121.0,99.0,0.0,0.0,0.0,0.0,210106.0,283.0,210106.0,283.0,75820.0,88.0,75820.0,88.0,2500.0,3.0,2500.0,3.0
NC04,1986,1.0,0,943173.0,1272.0,943173.0,1272.0,589342.0,803.0,589342.0,803.0,353831.0,469.0,353831.0,469.0,589342.0,803.0,589342.0,803.0,0.0,0.0,0.0,0.0,295333.0,329.0,295333.0,329.0,202071.0,221.0,202071.0,221.0,0.0,0.0,0.0,0.0,294009.0,474.0,294009.0,474.0,151760.0,248.0,151760.0,248.0,0.0,0.0,0.0,0.0
NC04,1988,1.0,0,300101.0,437.0,300101.0,437.0,201750.0,302.0,201750.0,302.0,98351.0,135.0,98351.0,135.0,201750.0,302.0,201750.0,302.0,0.0,0.0,0.0,0.0,57121.0,81.0,57121.0,81.0,20000.0,31.0,20000.0,31.0,0.0,0.0,0.0,0.0,144629.0,221.0,144629.0,221.0,78351.0,104.0,78351.0,104.0,0.0,0.0,0.0,0.0
NC04,1990,1.0,0,576396.0,899.0,576396.0,899.0,348998.0,566.0,348998.0,566.0,227398.0,333.0,227398.0,333.0,348998.0,566.0,348998.0,566.0,0.0,0.0,0.0,0.0,305672.0,474.0,305672.0,474.0,205510.0,316.0,205510.0,316.0,0.0,0.0,0.0,0.0,43326.0,92.0,43326.0,92.0,21888.0,17.0,21888.0,17.0,0.0,0.0,0.0,0.0
NC04,1992,1.0,0,324405.0,483.0,324405.0,483.0,172478.0,238.0,172478.0,238.0,151927.0,245.0,151927.0,245.0,172228.0,237.0,172228.0,237.0,250.0,1.0,250.0,1.0,171209.0,232.0,171209.0,232.0,150922.0,243.0,150922.0,243.0,250.0,1.0,250.0,1.0,1019.0,5.0,1019.0,5.0,1005.0,2.0,1005.0,2.0,0.0,0.0,0.0,0.0
NC04,1994,1.0,0,737231.0,1085.0,737231.0,1085.0,472178.0,691.0,472178.0,691.0,265053.0,394.0,265053.0,394.0,472178.0,691.0,472178.0,691.0,0.0,0.0,0.0,0.0,285333.0,470.0,285333.0,470.0,184185.0,257.0,184185.0,257.0,0.0,0.0,0.0,0.0,186845.0,221.0,186845.0,221.0,80868.0,137.0,80868.0,137.0,0.0,0.0,0.0,0.0
NC04,1996,1.0,0,1774497.0,2359.0,1774497.0,2359.0,1195495.0,1465.0,1195495.0,1465.0,579002.0,894.0,579002.0,894.0,1186357.0,1461.0,1186357.0,1461.0,8638.0,2.0,8638.0,2.0,511006.0,756.0,511006.0,756.0,306883.0,454.0,306883.0,454.0,7638.0,1.0,7638.0,1.0,675351.0,705.0,675351.0,705.0,272119.0,440.0,272119.0,440.0,1000.0,1.0,1000.0,1.0
NC04,1998,1.0,0,1196550.0,1901.0,1196550.0,1901.0,620194.0,763.0,620194.0,763.0,576356.0,1138.0,576356.0,1138.0,619194.0,762.0,619194.0,762.0,0.0,0.0,0.0,0.0,468071.0,649.0,468071.0,649.0,466963.0,868.0,466963.0,868.0,0.0,0.0,0.0,0.0,151123.0,113.0,151123.0,113.0,109393.0,270.0,109393.0,270.0,0.0,0.0,0.0,0.0
NC04,2000,1.0,0,663304.0,1094.0,663304.0,1094.0,349517.0,639.0,349517.0,639.0,313787.0,455.0,313787.0,455.0,349517.0,639.0,349517.0,639.0,0.0,0.0,0.0,0.0,322109.0,602.0,322109.0,602.0,308287.0,447.0,308287.0,447.0,0.0,0.0,0.0,0.0,23832.0,33.0,23832.0,33.0,5500.0,8.0,5500.0,8.0,0.0,0.0,0.0,0.0
NC04,2002,1.0,0,712716.0,1019.0,712716.0,1019.0,240098.0,366.0,240098.0,366.0,472618.0,653.0,472618.0,653.0,197346.0,270.0,197346.0,270.0,0.0,0.0,0.0,0.0,196161.0,267.0,196161.0,267.0,472618.0,653.0,472618.0,653.0,0.0,0.0,0.0,0.0,1185.0,3.0,1185.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC04,2004,1.0,0,954128.59,1443.0,954128.59,1443.0,369661.59,702.0,369661.59,702.0,584467.0,741.0,584467.0,741.0,337352.0,442.0,337352.0,442.0,0.0,0.0,0.0,0.0,300513.0,394.0,300513.0,394.0,536917.0,697.0,536917.0,697.0,0.0,0.0,0.0,0.0,36839.0,48.0,36839.0,48.0,47550.0,44.0,47550.0,44.0,0.0,0.0,0.0,0.0
NC05,1980,1.0,0,144790.0,319.0,144790.0,319.0,98583.0,180.0,98583.0,180.0,46207.0,139.0,46207.0,139.0,96883.0,176.0,96883.0,176.0,0.0,0.0,0.0,0.0,57016.0,124.0,57016.0,124.0,29554.0,110.0,29554.0,110.0,0.0,0.0,0.0,0.0,39867.0,52.0,39867.0,52.0,16653.0,29.0,16653.0,29.0,0.0,0.0,0.0,0.0
NC05,1982,1.0,0,300470.0,455.0,300470.0,455.0,188175.0,266.0,188175.0,266.0,112295.0,189.0,112295.0,189.0,188175.0,266.0,188175.0,266.0,0.0,0.0,0.0,0.0,104490.0,182.0,104490.0,182.0,81272.0,160.0,81272.0,160.0,0.0,0.0,0.0,0.0,83685.0,84.0,83685.0,84.0,31023.0,29.0,31023.0,29.0,0.0,0.0,0.0,0.0
NC05,1984,1.0,0,347419.0,542.0,347419.0,542.0,236591.0,378.0,236591.0,378.0,110828.0,164.0,110828.0,164.0,236341.0,377.0,236341.0,377.0,0.0,0.0,0.0,0.0,180727.0,304.0,180727.0,304.0,52930.0,112.0,52930.0,112.0,0.0,0.0,0.0,0.0,55614.0,73.0,55614.0,73.0,57898.0,52.0,57898.0,52.0,0.0,0.0,0.0,0.0
NC05,1986,1.0,0,609775.0,889.0,609775.0,889.0,320709.0,441.0,320709.0,441.0,289066.0,448.0,289066.0,448.0,320709.0,441.0,320709.0,441.0,0.0,0.0,0.0,0.0,236331.0,341.0,236331.0,341.0,124699.0,227.0,124699.0,227.0,0.0,0.0,0.0,0.0,84378.0,100.0,84378.0,100.0,164367.0,221.0,164367.0,221.0,0.0,0.0,0.0,0.0
NC05,1988,1.0,0,264966.0,408.0,264966.0,408.0,146916.0,213.0,146916.0,213.0,118050.0,195.0,118050.0,195.0,146916.0,213.0,146916.0,213.0,0.0,0.0,0.0,0.0,39500.0,56.0,39500.0,56.0,67500.0,118.0,67500.0,118.0,0.0,0.0,0.0,0.0,107416.0,157.0,107416.0,157.0,50550.0,77.0,50550.0,77.0,0.0,0.0,0.0,0.0
NC05,1990,1.0,0,603100.0,943.0,603100.0,943.0,298613.0,452.0,298613.0,452.0,304487.0,491.0,304487.0,491.0,298613.0,452.0,298613.0,452.0,0.0,0.0,0.0,0.0,253623.0,342.0,253623.0,342.0,295287.0,470.0,295287.0,470.0,0.0,0.0,0.0,0.0,44990.0,110.0,44990.0,110.0,9200.0,21.0,9200.0,21.0,0.0,0.0,0.0,0.0
NC05,1992,1.0,0,584804.0,823.0,584804.0,823.0,351320.0,446.0,351320.0,446.0,233484.0,377.0,233484.0,377.0,351320.0,446.0,351320.0,446.0,0.0,0.0,0.0,0.0,248813.0,319.0,248813.0,319.0,206749.0,331.0,206749.0,331.0,0.0,0.0,0.0,0.0,102507.0,127.0,102507.0,127.0,26735.0,46.0,26735.0,46.0,0.0,0.0,0.0,0.0
NC05,1994,1.0,0,1508688.0,2162.0,1508688.0,2162.0,919113.0,1250.0,919113.0,1250.0,589575.0,912.0,589575.0,912.0,919113.0,1250.0,919113.0,1250.0,0.0,0.0,0.0,0.0,427441.0,546.0,427441.0,546.0,471314.0,731.0,471314.0,731.0,0.0,0.0,0.0,0.0,491672.0,704.0,491672.0,704.0,118261.0,181.0,118261.0,181.0,0.0,0.0,0.0,0.0
NC05,1996,1.0,0,789508.0,1162.0,789508.0,1162.0,385058.0,605.0,385058.0,605.0,404450.0,557.0,404450.0,557.0,379058.0,585.0,379058.0,585.0,6000.0,20.0,6000.0,20.0,54886.0,53.0,54886.0,53.0,22039.0,36.0,22039.0,36.0,0.0,0.0,0.0,0.0,324172.0,532.0,324172.0,532.0,382411.0,521.0,382411.0,521.0,6000.0,20.0,6000.0,20.0
NC05,1998,1.0,0,700355.0,933.0,700355.0,933.0,258409.0,383.0,258409.0,383.0,441946.0,550.0,441946.0,550.0,258409.0,383.0,258409.0,383.0,0.0,0.0,0.0,0.0,14035.0,11.0,14035.0,11.0,700.0,1.0,700.0,1.0,0.0,0.0,0.0,0.0,244374.0,372.0,244374.0,372.0,441246.0,549.0,441246.0,549.0,0.0,0.0,0.0,0.0
NC05,2000,1.0,0,837682.0,1051.0,837682.0,1051.0,337701.0,409.0,337701.0,409.0,499981.0,642.0,499981.0,642.0,337701.0,409.0,337701.0,409.0,0.0,0.0,0.0,0.0,3000.0,2.0,3000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334701.0,407.0,334701.0,407.0,499981.0,642.0,499981.0,642.0,0.0,0.0,0.0,0.0
NC05,2002,1.0,0,1158158.64,1619.0,1158158.64,1619.0,408947.64,768.0,408947.64,768.0,749211.0,851.0,749211.0,851.0,370346.0,490.0,370346.0,490.0,13676.0,47.0,13676.0,47.0,4250.0,4.0,4250.0,4.0,502.0,2.0,502.0,2.0,0.0,0.0,0.0,0.0,366096.0,486.0,366096.0,486.0,748709.0,849.0,748709.0,849.0,13676.0,47.0,13676.0,47.0
NC05,2004,1.0,0,7089606.61,8375.0,7089606.61,8375.0,1750242.61,5409.0,1750242.61,5409.0,5339364.0,2966.0,5339364.0,2966.0,422978.0,366.0,422978.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422978.0,366.0,422978.0,366.0,5339364.0,2966.0,5339364.0,2966.0,0.0,0.0,0.0,0.0
NC06,1980,1.0,0,290426.0,477.0,290426.0,477.0,259764.0,420.0,259764.0,420.0,30662.0,57.0,30662.0,57.0,259764.0,420.0,259764.0,420.0,0.0,0.0,0.0,0.0,146978.0,247.0,146978.0,247.0,13700.0,29.0,13700.0,29.0,0.0,0.0,0.0,0.0,112786.0,173.0,112786.0,173.0,16962.0,28.0,16962.0,28.0,0.0,0.0,0.0,0.0
NC06,1982,1.0,0,346289.0,552.0,346289.0,552.0,264100.0,385.0,264100.0,385.0,82189.0,167.0,82189.0,167.0,264100.0,385.0,264100.0,385.0,0.0,0.0,0.0,0.0,84100.0,109.0,84100.0,109.0,12109.0,15.0,12109.0,15.0,0.0,0.0,0.0,0.0,180000.0,276.0,180000.0,276.0,70080.0,152.0,70080.0,152.0,0.0,0.0,0.0,0.0
NC06,1984,1.0,0,786379.0,782.0,786379.0,782.0,467714.0,528.0,467714.0,528.0,318665.0,254.0,318665.0,254.0,467714.0,528.0,467714.0,528.0,0.0,0.0,0.0,0.0,321797.0,327.0,321797.0,327.0,85782.0,155.0,85782.0,155.0,0.0,0.0,0.0,0.0,145917.0,201.0,145917.0,201.0,232883.0,99.0,232883.0,99.0,0.0,0.0,0.0,0.0
NC06,1986,1.0,0,723880.0,959.0,723880.0,959.0,462866.0,595.0,462866.0,595.0,261014.0,364.0,261014.0,364.0,462866.0,595.0,462866.0,595.0,0.0,0.0,0.0,0.0,248956.0,253.0,248956.0,253.0,145946.0,166.0,145946.0,166.0,0.0,0.0,0.0,0.0,213910.0,342.0,213910.0,342.0,115068.0,198.0,115068.0,198.0,0.0,0.0,0.0,0.0
NC06,1988,1.0,0,159694.0,221.0,159694.0,221.0,80450.0,117.0,80450.0,117.0,79244.0,104.0,79244.0,104.0,80450.0,117.0,80450.0,117.0,0.0,0.0,0.0,0.0,41470.0,52.0,41470.0,52.0,44300.0,59.0,44300.0,59.0,0.0,0.0,0.0,0.0,38980.0,65.0,38980.0,65.0,34944.0,45.0,34944.0,45.0,0.0,0.0,0.0,0.0
NC06,1990,1.0,0,373467.0,734.0,373467.0,734.0,164354.0,329.0,164354.0,329.0,209113.0,405.0,209113.0,405.0,163854.0,328.0,163854.0,328.0,0.0,0.0,0.0,0.0,26298.0,36.0,26298.0,36.0,7000.0,8.0,7000.0,8.0,0.0,0.0,0.0,0.0,137556.0,292.0,137556.0,292.0,202113.0,397.0,202113.0,397.0,0.0,0.0,0.0,0.0
NC06,1992,1.0,0,348851.0,569.0,348851.0,569.0,171575.0,270.0,171575.0,270.0,177276.0,299.0,177276.0,299.0,171575.0,270.0,171575.0,270.0,0.0,0.0,0.0,0.0,25408.0,13.0,25408.0,13.0,1950.0,7.0,1950.0,7.0,0.0,0.0,0.0,0.0,146167.0,257.0,146167.0,257.0,175326.0,292.0,175326.0,292.0,0.0,0.0,0.0,0.0
NC06,1994,1.0,0,196076.0,356.0,196076.0,356.0,91684.0,152.0,91684.0,152.0,104392.0,204.0,104392.0,204.0,91684.0,152.0,91684.0,152.0,0.0,0.0,0.0,0.0,1000.0,2.0,1000.0,2.0,500.0,1.0,500.0,1.0,0.0,0.0,0.0,0.0,90684.0,150.0,90684.0,150.0,103892.0,203.0,103892.0,203.0,0.0,0.0,0.0,0.0
NC06,1996,1.0,0,425918.0,681.0,425918.0,681.0,188041.0,312.0,188041.0,312.0,237877.0,369.0,237877.0,369.0,187791.0,311.0,187791.0,311.0,0.0,0.0,0.0,0.0,13960.0,25.0,13960.0,25.0,5000.0,8.0,5000.0,8.0,0.0,0.0,0.0,0.0,173831.0,286.0,173831.0,286.0,232877.0,361.0,232877.0,361.0,0.0,0.0,0.0,0.0
NC06,1998,1.0,0,637804.0,712.0,637804.0,712.0,185959.0,219.0,185959.0,219.0,451845.0,493.0,451845.0,493.0,185959.0,219.0,185959.0,219.0,0.0,0.0,0.0,0.0,500.0,1.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185459.0,218.0,185459.0,218.0,451845.0,493.0,451845.0,493.0,0.0,0.0,0.0,0.0
NC06,2000,1.0,0,659508.0,592.0,659508.0,592.0,258971.0,250.0,258971.0,250.0,400537.0,342.0,400537.0,342.0,258971.0,250.0,258971.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257971.0,247.0,257971.0,247.0,400287.0,341.0,400287.0,341.0,0.0,0.0,0.0,0.0
NC06,2002,1.0,0,516434.29,438.0,516434.29,438.0,153233.29,149.0,153233.29,149.0,363201.0,289.0,363201.0,289.0,151972.0,146.0,151972.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139472.0,139.0,139472.0,139.0,363201.0,289.0,363201.0,289.0,0.0,0.0,0.0,0.0
NC06,2004,1.0,0,487702.6,430.0,487702.6,430.0,194392.6,221.0,194392.6,221.0,293310.0,209.0,293310.0,209.0,193722.0,218.0,193722.0,218.0,0.0,0.0,0.0,0.0,3050.0,6.0,3050.0,6.0,4750.0,6.0,4750.0,6.0,0.0,0.0,0.0,0.0,190672.0,212.0,190672.0,212.0,288560.0,203.0,288560.0,203.0,0.0,0.0,0.0,0.0
NC07,1980,1.0,0,68581.0,164.0,68581.0,164.0,50782.0,107.0,50782.0,107.0,17799.0,57.0,17799.0,57.0,50782.0,107.0,50782.0,107.0,0.0,0.0,0.0,0.0,48822.0,103.0,48822.0,103.0,15000.0,49.0,15000.0,49.0,0.0,0.0,0.0,0.0,1960.0,4.0,1960.0,4.0,2799.0,8.0,2799.0,8.0,0.0,0.0,0.0,0.0
NC07,1982,1.0,0,150791.0,234.0,150791.0,234.0,93589.0,123.0,93589.0,123.0,57202.0,111.0,57202.0,111.0,93589.0,123.0,93589.0,123.0,0.0,0.0,0.0,0.0,58835.0,89.0,58835.0,89.0,52670.0,107.0,52670.0,107.0,0.0,0.0,0.0,0.0,34754.0,34.0,34754.0,34.0,4532.0,4.0,4532.0,4.0,0.0,0.0,0.0,0.0
NC07,1984,1.0,0,230559.0,342.0,230559.0,342.0,120635.0,169.0,120635.0,169.0,109924.0,173.0,109924.0,173.0,120635.0,169.0,120635.0,169.0,0.0,0.0,0.0,0.0,89694.0,145.0,89694.0,145.0,105924.0,167.0,105924.0,167.0,0.0,0.0,0.0,0.0,30941.0,24.0,30941.0,24.0,4000.0,6.0,4000.0,6.0,0.0,0.0,0.0,0.0
