district,cycle,real_data,territorial,cfscore_mean_prim_dem,cfscore_mean_prim_rep,cfscore_prim_abs_diff,cfscore_gen_dem,cfscore_gen_rep,cfscore_gen_abs_diff,cfscore_mean_contrib,cfscore_mean_contrib_dem,cfscore_mean_contrib_rep
IA01,1980,1.0,0,-1.0415,,,-1.08,1.189,2.269,0.8963380281690141,-0.8196666666666667,1.0547384615384614
IA01,1982,1.0,0,-0.894,1.074,1.968,,,,0.731109375,-0.8266666666666667,0.9860181818181818
IA01,1984,1.0,0,-0.8005,1.025,1.8255,,,,0.8228823529411765,-0.6945,0.9697258064516129
IA01,1986,1.0,0,-0.773,1.115,1.888,-1.02,,,0.9535370370370371,-0.7495,1.0190384615384616
IA01,1988,1.0,0,-0.846,1.153,1.999,,,,0.96922,-0.8745,1.0460416666666668
IA01,1990,1.0,0,,0.932,,,,,0.9210227272727273,,0.9210227272727273
IA01,1992,1.0,0,,1.008,,-1.06,,,0.920609375,,0.920609375
IA01,1994,1.0,0,-0.91,1.024,1.9340000000000002,,,,0.843412429378531,-0.8195,0.9643515151515151
IA01,1996,1.0,0,-0.846,1.053,1.899,,,,0.2508095238095238,-0.7073238866396762,0.99036875
IA01,1998,1.0,0,-0.845,0.999,1.8439999999999999,,,,0.5363086269744836,-0.6592089552238806,0.9226414790996785
IA01,2000,1.0,0,-0.806,1.038,1.844,-0.995,,,0.9408421052631578,-0.8746,0.9601553191489363
IA01,2002,1.0,0,-0.821,1.173,1.994,,,,0.1890401146131805,-0.5046394779771615,1.1688225806451613
IA01,2004,1.0,0,-1.01,,,-0.937,,,0.6288694418164618,-0.7278059701492537,1.0896920152091256
IA02,1980,1.0,0,-0.935,,,-1.472,1.353,2.825,1.0524425287356323,-0.5052222222222222,1.232173076923077
IA02,1982,1.0,0,-0.886,1.287,2.173,-0.732,,,1.002378947368421,-0.4949090909090909,1.198452380952381
IA02,1984,1.0,0,-0.8545,1.291,2.1455,-0.975,,,0.8571904761904762,-0.5933636363636364,1.1640384615384616
IA02,1986,1.0,0,-0.8634999999999999,1.209,2.0725,,,,0.8723827160493827,-0.4349285714285714,1.14555223880597
IA02,1988,1.0,0,-0.08400000000000002,1.12,1.2040000000000002,,,,1.0150425531914895,-0.5071666666666667,1.0826962962962963
IA02,1990,1.0,0,-0.4335,1.301,1.7345,,,,0.6732976653696497,-0.38649700598802395,1.183342939481268
IA02,1992,1.0,0,-0.705,,,,1.348,,0.8030985074626866,-0.5147027027027027,1.176727969348659
IA02,1994,1.0,0,-0.789,1.369,2.158,,,,0.7731549295774648,-0.6765645161290323,1.1780315315315317
IA02,1996,1.0,0,-0.798,1.303,2.101,,,,0.9609651162790698,-0.5926,1.127656652360515
IA02,1998,1.0,0,-0.897,1.283,2.1799999999999997,,,,0.03912371134020619,-0.6101716171617162,1.1200934065934065
IA02,2000,1.0,0,-0.87,1.244,2.114,,,,0.9780213903743314,-0.7112,1.1803233532934132
IA02,2002,1.0,0,-0.523,1.008,1.5310000000000001,,,,0.17983052527254706,-0.6827887931034483,0.9142440366972476
IA02,2004,1.0,0,-1.049,,,-0.956,,,0.7223452768729641,-0.8285967741935484,0.8965452898550724
IA03,1980,1.0,0,-0.644,1.1366666666666667,1.7806666666666668,,,,0.43478350515463915,-0.5203888888888889,0.9984918032786886
IA03,1982,1.0,0,,1.271,,-0.658,,,0.029683544303797455,-0.5804230769230769,1.2047037037037038
IA03,1984,1.0,0,-0.739,,,-0.382,1.319,1.701,0.6526578947368421,-0.4753,1.0554999999999999
IA03,1986,1.0,0,-0.656,1.1236666666666666,1.7796666666666665,-1.038,,,0.7376233766233766,-0.42921052631578943,1.1198620689655172
IA03,1988,1.0,0,,1.596,,-0.73,,,0.9914193548387097,-0.6005555555555556,1.261754716981132
IA03,1990,1.0,0,-0.225,0.761,0.986,-0.675,,,-0.02976000000000002,-0.34510526315789475,0.9688333333333333
IA03,1992,1.0,0,-0.91,1.214,2.124,,,,0.10872903225806453,-0.7251345029239766,1.1345611510791367
IA03,1994,1.0,0,-0.8815,1.007,1.8884999999999998,,1.287,,0.14593506493506497,-0.7642631578947369,1.0327948717948718
IA03,1996,1.0,0,-0.8290000000000001,1.07,1.899,,,,0.0724484536082474,-0.4849134199134199,1.023076923076923
IA03,1998,1.0,0,,0.7263333333333333,,-0.647,1.301,1.948,0.29742391304347826,-0.42727868852459017,0.8715389610389609
IA03,2000,1.0,0,-0.533,0.6539999999999999,1.1869999999999998,-1.031,,,-0.1885176848874598,-0.2930540540540541,0.07223595505617977
IA03,2002,1.0,0,-0.678,1.228,1.9060000000000001,,,,0.6578126232741618,-0.3759087719298246,1.0619423868312756
IA03,2004,1.0,0,-0.673,,,,1.2,,0.3301523178807947,-0.47145303867403315,1.068526717557252
IA04,1980,1.0,0,-0.857,0.18700000000000006,1.044,,,,0.5274150943396227,-0.5016785714285714,0.8968333333333334
IA04,1982,1.0,0,-0.774,0.29650000000000004,1.0705,,,,0.63804,-0.247,1.135875
IA04,1984,1.0,0,,0.14500000000000002,,-0.597,,,0.23737499999999997,-0.0493,0.4421428571428571
IA04,1986,1.0,0,-0.621,1.29,1.911,,,,0.7236499999999999,-0.16025,1.3129166666666665
IA04,1988,1.0,0,-0.639,,,,,,-0.3721,-0.3721,
IA04,1990,1.0,0,-0.63,,,,,,-0.2330909090909091,-0.2330909090909091,
IA04,1992,1.0,0,-0.499,,,,,,-0.10022340425531914,-0.09228571428571428,
IA04,1994,1.0,0,-0.545,0.15650000000000003,0.7015,,,,0.5871519861830743,-0.30780748663101604,1.0140841836734695
IA04,1996,1.0,0,-0.895,,,-1.085,1.014,2.099,0.2300939420544337,-0.7243657024793388,0.9353740458015266
IA04,1998,1.0,0,,1.036,,-0.738,,,0.9356082949308755,-0.733,0.9394618937644341
IA04,2000,1.0,0,-0.881,0.92,1.8010000000000002,,,,0.7023116089613034,-0.6770491803278688,0.8979883720930232
IA04,2002,1.0,0,-0.133,0.5215,0.6545,,,,0.4672636655948553,-0.6797504332755633,1.143978527607362
IA04,2004,1.0,0,-1.012,1.167,2.1790000000000003,-1.028,,,0.32575251509054326,-0.8847513812154696,1.0191107594936708
IA05,1980,1.0,0,,1.397,,,,,0.3266194029850746,-0.5963906250000001,1.1705142857142856
IA05,1982,1.0,0,,1.252,,-0.664,,,0.5916382978723405,-0.24290000000000003,1.2098148148148147
IA05,1984,1.0,0,-0.4205,1.1843333333333332,1.6048333333333331,,,,0.40757142857142853,-0.34543396226415096,1.0122575757575758
IA05,1986,1.0,0,-0.758,0.951,1.709,,1.178,,-0.0034583333333333224,-0.6193214285714286,0.85875
IA05,1988,1.0,0,-0.725,1.04,1.7650000000000001,,,,0.45606451612903226,-0.7989090909090909,1.1463
IA05,1990,1.0,0,-0.803,1.214,2.017,,1.178,,0.9317941176470589,-0.7787142857142857,1.1280819672131148
IA05,1992,1.0,0,,0.918,,,,,0.9936972477064221,,0.9936972477064221
IA05,1994,1.0,0,-0.7464999999999999,1.199,1.9455,,,,0.3705496688741722,-0.6321372549019607,1.1031719197707737
IA05,1996,1.0,0,-0.946,1.2995,2.2455,,,,0.7284876033057852,-0.772108108108108,0.9993268292682926
IA05,1998,1.0,0,,,,-1.026,1.118,2.144,1.027074074074074,-0.849,1.044607476635514
IA05,2000,1.0,0,,1.067,,-1.208,,,0.9567822580645162,-1.0907499999999999,0.9903483606557377
IA05,2002,1.0,0,-0.794,1.0845,1.8785,,,,0.6589739130434782,-0.4762057877813505,1.079761620977354
IA05,2004,1.0,0,-0.996,1.091,2.0869999999999997,,1.17,,0.8726467661691543,-0.8619189189189189,1.2639817073170732
IA06,1980,1.0,0,,0.989,,,,,0.5048181818181818,-0.35877272727272724,0.9366136363636364
IA06,1982,1.0,0,-0.654,1.184,1.838,,,,0.7623333333333333,0.045500000000000006,1.12075
IA06,1984,1.0,0,,1.151,,-0.635,,,0.8146511627906977,0.09044444444444445,1.33608
IA06,1986,1.0,0,-0.595,0.6903333333333334,1.2853333333333334,-0.603,,,0.6296186440677967,-0.014028571428571432,0.9010361445783133
IA06,1988,1.0,0,-0.723,,,,1.049,,0.7203194444444444,-0.8166666666666668,1.0277166666666668
IA06,1990,1.0,0,-0.891,1.169,2.06,-0.991,,,0.9271549295774648,-0.8680000000000001,1.020237037037037
IA06,1992,0.0,0,,,,,,,,,
IA06,1994,0.0,0,,,,,,,,,
IA06,1996,0.0,0,,,,,,,,,
IA06,1998,0.0,0,,,,,,,,,
IA06,2000,0.0,0,,,,,,,,,
IA06,2002,0.0,0,,,,,,,,,
IA06,2004,0.0,0,,,,,,,,,
ID01,1980,1.0,0,-0.23049999999999998,1.1535000000000002,1.3840000000000001,,,,0.7981296296296297,-0.24395833333333336,1.0958690476190476
ID01,1982,1.0,0,-0.7,1.134,1.8339999999999999,,,,0.4316461538461539,-0.6313636363636363,0.9755116279069768
ID01,1984,1.0,0,,0.945,,-0.649,,,0.6386451612903227,-0.7128,0.8985384615384616
ID01,1986,1.0,0,-0.159,1.015,1.174,-0.641,,,0.6603255813953489,-0.39944444444444444,0.9408529411764706
ID01,1988,1.0,0,-0.6655,1.054,1.7195,,,,0.6936,-0.5599000000000001,1.051742857142857
ID01,1990,1.0,0,-0.309,1.0245,1.3335,,,,0.34658426966292133,-0.350031914893617,1.1261309523809524
ID01,1992,1.0,0,,1.337,,-0.369,1.057,1.426,0.3329166666666667,-0.09925954198473283,1.261032786885246
ID01,1994,1.0,0,-0.436,1.1886666666666665,1.6246666666666665,,1.322,,0.7960244604316546,-0.19915695067264574,1.2662055084745762
ID01,1996,1.0,0,-0.818,1.3455,2.1635,,,,0.5894068047337279,-0.695406779661017,1.278534090909091
ID01,1998,1.0,0,,1.1053333333333333,,-0.809,,,0.542145966709347,-0.6594583333333334,1.2440973630831644
ID01,2000,1.0,0,-0.985,1.32575,2.31075,,,,1.0801587516960651,-0.7868372093023255,1.195837175792507
ID01,2002,1.0,0,-0.869,1.3405,2.2095000000000002,,,,0.4942026537997587,-0.7807963636363636,1.1270992779783393
ID01,2004,1.0,0,0.058,,,,1.148,,1.0648832116788323,-0.48200000000000004,1.0936356877323419
ID02,1980,1.0,0,-0.904,1.2535,2.1575,,,,0.887609375,-0.72475,1.1179464285714285
ID02,1982,1.0,0,-0.758,1.133,1.891,,,,0.4220499999999999,-0.6441250000000001,1.1328333333333334
ID02,1984,1.0,0,,1.048,,-0.736,1.229,1.965,0.9600810810810809,-0.5511818181818181,1.223952380952381
ID02,1986,1.0,0,,1.378,,-0.681,1.364,2.045,0.9612459016393443,-0.21616666666666665,1.2495918367346939
ID02,1988,1.0,0,-0.635,1.382,2.017,,1.248,,0.468,-0.2280294117647059,1.2840344827586208
ID02,1990,1.0,0,-0.493,1.323,1.8159999999999998,,1.469,,0.15537931034482758,-0.16597058823529412,1.3054736842105263
ID02,1992,1.0,0,-1.231,1.17,2.401,-0.719,,,0.7522702702702703,-0.4225316455696203,1.1176614173228347
ID02,1994,1.0,0,-0.765,0.992,1.7570000000000001,1.089,,,0.974,-0.22975000000000004,1.0065337837837838
ID02,1996,1.0,0,-0.5665,0.94,1.5065,,,,0.7122449799196787,0.05779710144927537,0.9631166666666666
ID02,1998,1.0,0,-0.722,1.2966666666666666,2.0186666666666664,,,,0.5683119092627599,-0.5103860759493671,1.0277035040431268
ID02,2000,1.0,0,-0.999,1.18,2.179,-0.517,1.064,1.581,0.956157894736842,0.38533333333333336,0.9653155080213904
ID02,2002,1.0,0,,1.006,,-0.559,,,0.8700833333333333,-0.47000000000000003,0.919716049382716
ID02,2004,1.0,0,-0.795,0.14650000000000002,0.9415,,,,0.4806410256410257,-0.7898857142857143,0.8481487603305785
IL01,1980,1.0,0,-0.949,,,-0.666,,,-0.8547058823529412,-0.8547058823529412,
IL01,1982,1.0,0,-0.771,,,-0.884,,,-0.6642222222222222,-0.6642222222222222,
IL01,1984,1.0,0,-0.7775000000000001,,,-0.779,,,-0.7335942028985507,-0.7335942028985507,
IL01,1986,1.0,0,-0.405,,,-0.75,,,-0.5891666666666667,-0.5891666666666667,
IL01,1988,1.0,0,-0.708,,,,,,-0.47584615384615386,-0.47584615384615386,
IL01,1990,1.0,0,-0.3235,,,,0.015,,-0.314,-0.349780487804878,-0.020599999999999997
IL01,1992,1.0,0,-0.7713333333333333,0.956,1.7273333333333332,,1.13,,-0.6117720207253886,-0.6212552083333334,1.209
IL01,1994,1.0,0,-0.842,1.23,2.072,-0.722,1.13,1.8519999999999999,-0.04760000000000001,-0.6200517241379311,1.1821111111111111
IL01,1996,1.0,0,-0.672,,,,0.903,,-0.1320217391304348,-0.5910344827586207,0.651
IL01,1998,1.0,0,-0.72,,,,,,-0.5828173076923077,-0.5828173076923077,
IL01,2000,1.0,0,-0.839,,,,,,-0.7084613496932515,-0.7084613496932515,
IL01,2002,1.0,0,-0.793,,,,,,-0.754552,-0.754552,
IL01,2004,1.0,0,,,,,,,-0.5899539473684211,-0.5667222222222222,
IL02,1980,1.0,0,-0.7370000000000001,,,,1.015,,-0.606728813559322,-0.6627894736842106,0.991
IL02,1982,1.0,0,-0.8550000000000001,,,,,,-0.5183636363636365,-0.5183636363636365,
IL02,1984,1.0,0,-0.24999999999999997,,,-0.479,,,-0.3781739130434783,-0.3781739130434783,
IL02,1986,1.0,0,-0.19666666666666666,,,,,,-0.6218260869565218,-0.6218260869565218,
IL02,1988,1.0,0,-0.5918,,,,,,-0.5475555555555556,-0.5475555555555556,
IL02,1990,1.0,0,-0.447,,,,,,-0.5363945945945946,-0.5363945945945946,
IL02,1992,1.0,0,-0.5565,,,,0.097,,-0.41738199513381996,-0.3951730205278592,-0.012407407407407402
IL02,1994,1.0,0,-0.73,,,-0.488,1.208,1.696,-0.38698584905660377,-0.34584375,
IL02,1996,1.0,0,-0.7745,0.768,1.5425,,,,-0.4958774403470716,-0.5399684684684685,0.6556764705882353
IL02,1998,1.0,0,-0.632,,,,,,-0.48845,-0.48845,
IL02,2000,1.0,0,-0.61,,,,,,-0.49444981412639405,-0.49444981412639405,
IL02,2002,1.0,0,-0.443,,,,,,-0.5028468468468469,-0.5028468468468469,
IL02,2004,1.0,0,-0.6865,,,,,,-0.5433548922056384,-0.5433548922056384,
IL03,1980,1.0,0,,,,-0.411,,,-0.11644859813084113,-0.20555319148936174,0.5278461538461537
IL03,1982,1.0,0,-0.366,,,,0.864,,-0.14190361445783134,-0.14190361445783134,
IL03,1984,1.0,0,,1.034,,-0.365,,,-0.0593968253968254,-0.07667741935483871,1.012
IL03,1986,1.0,0,-0.424,1.118,1.542,,,,0.014977011494252875,0.0012325581395348842,1.197
IL03,1988,1.0,0,-0.297,0.7,0.9969999999999999,,,,0.15336956521739128,0.03393421052631579,0.7206875
IL03,1990,1.0,0,-0.378,,,,0.7,,-0.014812949640287768,-0.020442028985507246,0.762
IL03,1992,1.0,0,-0.509,0.848,1.357,,,,-0.11312165450121656,-0.29197653958944286,0.7581571428571429
IL03,1994,1.0,0,-0.5115000000000001,1.1145,1.6260000000000001,,,,0.30250352112676054,-0.36738095238095236,1.0212846715328467
IL03,1996,1.0,0,-0.456,0.573,1.029,,,,0.15036734693877554,-0.35069189189189187,1.000788990825688
IL03,1998,1.0,0,-0.326,0.8905000000000001,1.2165000000000001,,,,-0.26153896103896107,-0.2718815789473684,0.5245
IL03,2000,1.0,0,-0.403,0.551,0.9540000000000001,,,,-0.254233918128655,-0.3209,0.7154545454545455
IL03,2002,1.0,0,-0.397,0.52,0.917,,,,-0.33505128205128204,-0.3496948051948052,0.7925
IL03,2004,1.0,0,-0.332,,,,,,-0.2761306818181818,-0.2761306818181818,
IL04,1980,1.0,0,-0.346,0.292,0.6379999999999999,,,,0.25625,-0.10527272727272728,0.32144262295081966
IL04,1982,1.0,0,-0.674,0.376,1.05,,,,0.3010212765957447,-0.644,0.4135238095238095
IL04,1984,1.0,0,-0.724,,,,,,-0.045,-0.045,
IL04,1986,1.0,0,-0.7355,0.938,1.6735,,0.804,,0.45098165137614676,-0.5847894736842105,0.6696444444444445
IL04,1988,1.0,0,-0.681,,,-0.654,0.606,1.26,0.36616,-0.2699259259259259,0.7239583333333334
IL04,1990,1.0,0,-0.687,0.358,1.045,,,,0.21458805031446543,-0.306140625,0.3457952755905512
IL04,1992,1.0,0,-0.625,0.685,1.31,-1.097,0.573,1.67,-0.4855756578947369,-0.5118648648648648,0.487125
IL04,1994,1.0,0,-0.2355,0.041,0.27649999999999997,-0.556,,,-0.44337823834196893,-0.46163783783783785,-0.021125000000000005
IL04,1996,1.0,0,-0.14350000000000002,0.37,0.5135000000000001,-0.636,,,-0.4296497695852534,-0.43587037037037035,0.914
IL04,1998,1.0,0,-0.611,,,-0.673,,,-0.48012605042016804,-0.48012605042016804,
IL04,2000,1.0,0,-0.686,,,,,,-0.5338486842105263,-0.5338486842105263,
IL04,2002,1.0,0,-0.686,,,-0.598,,,-0.5695172074729596,-0.5695172074729596,
IL04,2004,1.0,0,-0.539,,,,,,-0.5508913043478261,-0.5508913043478261,
IL05,1980,1.0,0,-0.134,,,,,,-0.1860169491525424,-0.1860169491525424,
IL05,1982,1.0,0,-0.629,,,-0.703,,,-0.44427659574468087,-0.44427659574468087,
IL05,1984,1.0,0,-0.456,,,,,,-0.297,-0.297,
IL05,1986,1.0,0,-0.344,1.149,1.4929999999999999,,,,0.00012499999999998623,-0.05053333333333335,0.76
IL05,1988,1.0,0,,-0.068,,-0.43,,,-0.09692307692307692,-0.147,-0.0168
IL05,1990,1.0,0,-0.536,0.633,1.169,,,,-0.255525641025641,-0.37975000000000003,0.5892
IL05,1992,1.0,0,-0.984,0.141,1.125,-0.171,,,-0.17747256637168143,-0.21218951612903225,0.07208695652173913
IL05,1994,1.0,0,-0.5434,0.967,1.5104,-1.031,-0.019,1.012,-0.37681118240146655,-0.4490570304818092,0.6160810810810812
IL05,1996,1.0,0,-0.7433333333333333,0.5595,1.3028333333333333,,,,-0.4071606864274571,-0.5937591463414634,0.6741872791519435
IL05,1998,1.0,0,-0.674,1.368,2.0420000000000003,,,,-0.45402915451895043,-0.49699402985074626,1.345125
IL05,2000,1.0,0,-0.601,,,,,,-0.454243961352657,-0.454243961352657,
IL05,2002,1.0,0,-0.7202500000000001,0.469,1.18925,,,,-0.562518897149938,-0.5971074721780604,0.7480963855421686
IL05,2004,1.0,0,-0.862,,,-0.645,0.927,1.572,-0.43806506364922204,-0.440099150141643,0.998
IL06,1980,1.0,0,-0.659,,,,,,0.6132793296089386,-0.17300000000000001,0.6266818181818182
IL06,1982,1.0,0,,0.801,,-0.684,,,0.5069166666666667,-0.6872,0.6457674418604651
IL06,1984,1.0,0,,0.755,,-0.685,,,0.8083333333333333,,0.8083333333333333
IL06,1986,1.0,0,,,,,0.65,,0.7201016949152543,,0.7201016949152543
IL06,1988,1.0,0,,0.635,,-0.832,,,0.6809827586206897,-0.83,0.7074912280701754
IL06,1990,1.0,0,,,,,0.669,,0.7026,,0.7026
IL06,1992,1.0,0,,0.628,,,,,0.6164574468085107,,0.6164574468085107
IL06,1994,1.0,0,-0.715,0.609,1.3239999999999998,,,,0.65363,0.14750000000000002,0.6587424242424244
IL06,1996,1.0,0,,0.672,,-1.124,,,0.6445021276595745,-1.0398,0.6811173913043479
IL06,1998,1.0,0,,0.673,,-1.053,,,0.7036894736842105,,0.7036894736842105
IL06,2000,1.0,0,-1.1059999999999999,1.01,2.1159999999999997,,,,0.28836043956043955,-0.905722602739726,0.8525550161812298
IL06,2002,1.0,0,,0.568,,-0.861,,,0.6381538461538461,-1.06,0.6513178294573643
IL06,2004,1.0,0,-1.022,,,,,,0.06135897435897436,-0.923195652173913,0.5617955801104972
IL07,1980,1.0,0,-0.4015,,,,0.945,,-0.24430000000000002,-0.45747058823529413,0.9636666666666667
IL07,1982,1.0,0,,,,-0.782,,,-0.19387500000000002,-0.19387500000000002,
IL07,1984,1.0,0,-0.781,,,,0.793,,-0.4502142857142857,-0.5572307692307692,0.941
IL07,1986,1.0,0,-0.651,-0.798,0.14700000000000002,,,,-0.44417142857142855,-0.44417142857142855,
IL07,1988,1.0,0,-0.355,-0.052,0.303,,,,-0.38905882352941173,-0.41486666666666666,-0.1955
IL07,1990,1.0,0,-0.767,,,,,,-0.4421935483870968,-0.4421935483870968,
IL07,1992,1.0,0,-0.112,,,-0.727,,,0.06904545454545455,0.06904545454545455,
IL07,1994,1.0,0,-0.724,,,,,,-0.4838372093023256,-0.4838372093023256,
IL07,1996,1.0,0,-0.557,-0.616,0.05899999999999994,,,,-0.5253219315895372,-0.5232673469387755,-0.6691428571428572
IL07,1998,1.0,0,-0.25433333333333336,,,,,,-0.4854409448818897,-0.4854409448818897,
IL07,2000,1.0,0,-0.597,,,,,,-0.5335922330097087,-0.5335922330097087,
IL07,2002,1.0,0,0.457,0.813,0.3559999999999999,,,,-0.2108102189781022,-0.430125,0.77172
IL07,2004,1.0,0,-0.493,0.856,1.349,,,,-0.36614046822742474,-0.4528812949640288,0.7821428571428571
IL08,1980,1.0,0,-0.271,,,,,,-0.04777777777777777,-0.04777777777777777,
IL08,1982,1.0,0,-0.119,,,,,,-0.012104166666666664,-0.012104166666666664,
IL08,1984,1.0,0,,,,-0.14,,,0.10357894736842105,0.10357894736842105,
IL08,1986,1.0,0,-0.388,,,,,,0.0027272727272727297,0.0027272727272727297,
IL08,1988,1.0,0,-0.086,,,,,,0.07756201550387597,0.07756201550387597,
IL08,1990,1.0,0,,,,-0.188,,,-0.015499999999999991,-0.015499999999999991,
IL08,1992,1.0,0,,0.6849999999999999,,-0.675,,,0.6216371951219511,-0.45737142857142854,0.7505290102389078
IL08,1994,1.0,0,-0.733,0.49724999999999997,1.2302499999999998,-0.831,,,0.6289889415481832,-0.6621627906976744,0.7230898305084745
IL08,1996,1.0,0,-1.082,0.912,1.9940000000000002,1.013,,,0.8709137254901961,-0.8695,0.9419510204081633
IL08,1998,1.0,0,,0.812,,,,,0.8140676691729324,,0.8140676691729324
IL08,2000,1.0,0,-0.756,0.858,1.6139999999999999,,,,0.7266923076923077,-0.5897349397590361,1.0310473537604457
IL08,2002,1.0,0,-0.942,0.856,1.798,-0.834,,,0.0468939929328622,-0.7087291666666666,0.8296978417266188
IL08,2004,1.0,0,-0.846,0.6485,1.4945,-0.976,,,-0.48120961281708946,-0.7902754098360656,0.8751223021582734
IL09,1980,1.0,0,-0.631,0.416,1.047,,,,-0.30710000000000004,-0.43764705882352944,0.4326666666666667
IL09,1982,1.0,0,-0.738,0.914,1.6520000000000001,-0.416,,,0.10302649006622516,-0.38065934065934065,0.8366166666666667
IL09,1984,1.0,0,-0.724,0.395,1.119,,1.074,,-0.09646575342465753,-0.4283333333333334,0.43689285714285714
IL09,1986,1.0,0,,0.456,,-0.589,,,-0.2773548387096774,-0.42513725490196075,0.4078181818181818
IL09,1988,1.0,0,,,,-0.634,0.061,0.6950000000000001,-0.34201587301587305,-0.4061206896551724,0.4016
IL09,1990,1.0,0,-0.5435,,,,0.532,,-0.42567837541163556,-0.42864906490649063,0.9245
IL09,1992,1.0,0,-0.338,-0.393,0.05499999999999999,-0.597,0.437,1.034,-0.41816666666666663,-0.43398974358974357,-0.07533333333333334
IL09,1994,1.0,0,-0.19333333333333333,0.17149999999999999,0.36483333333333334,,,,-0.3296931818181818,-0.3935238095238095,-0.006137931034482751
IL09,1996,1.0,0,-0.497,0.664,1.161,-0.723,,,-0.2211991869918699,-0.48409424083769637,0.6917636363636364
IL09,1998,1.0,0,-0.68325,0.615,1.29825,,0.664,,-0.5459011425732737,-0.5578960321446509,0.5396363636363636
IL09,2000,1.0,0,-0.963,1.204,2.167,,,,-0.7921159420289855,-0.825077894736842,1.165
IL09,2002,1.0,0,-0.974,1.131,2.105,,0.641,,-0.8032862903225807,-0.8394380165289257,0.6548333333333333
IL09,2004,1.0,0,-1.0,,,,1.434,,-0.8498042763157896,-0.8608214876033058,1.3719999999999999
IL10,1980,1.0,0,-0.528,0.932,1.46,-1.22,1.014,2.234,0.4036975609756098,-0.5454368932038834,0.7221368078175896
IL10,1982,1.0,0,-0.741,0.852,1.593,,,,0.4540571428571428,-0.6789166666666667,0.6884655172413793
IL10,1984,1.0,0,-0.7295,,,,0.684,,0.49761538461538457,-0.7081428571428571,0.6431379310344828
IL10,1986,1.0,0,-0.993,0.607,1.6,,,,0.07970833333333333,-0.9031176470588235,0.6186774193548387
IL10,1988,1.0,0,-0.782,0.622,1.404,,,,0.2515,-0.6500714285714286,0.6459375
IL10,1990,1.0,0,,0.649,,-0.782,,,0.6145555555555555,0.319,0.6166223776223777
IL10,1992,1.0,0,,0.9335,,-0.909,,,0.6170438871473354,-0.7305925925925926,0.7416541095890411
IL10,1994,1.0,0,-0.758,0.903,1.661,-0.732,,,0.5539954022988506,-0.5832857142857143,0.5725957943925234
IL10,1996,1.0,0,-0.667,0.8125,1.4795,,,,0.4804307692307693,-0.5467777777777778,0.5477887067395264
IL10,1998,1.0,0,,0.557,,,,,0.5380473933649289,,0.5380473933649289
IL10,2000,1.0,0,-0.75,0.6031,1.3531,,,,0.1560309414088216,-0.734379596678529,0.4979972665148064
IL10,2002,1.0,0,-0.844,0.9159999999999999,1.7599999999999998,,,,0.31114373088685016,-0.5403453947368421,0.568965139442231
IL10,2004,1.0,0,-1.082,,,,,,0.4824150110375276,-0.9216865671641791,0.5945423122765197
IL11,1980,1.0,0,-0.357,,,,,,-0.24204545454545456,-0.24204545454545456,
IL11,1982,1.0,0,,,,-0.293,,,-0.020529411764705886,-0.020529411764705886,
IL11,1984,1.0,0,,1.139,,-0.301,,,0.15638461538461537,0.0002647058823529316,1.218
IL11,1986,1.0,0,,1.084,,-0.393,,,-0.07862162162162163,-0.07862162162162163,
IL11,1988,1.0,0,-0.332,0.32,0.652,,0.78,,0.2706603773584906,-0.10512121212121212,0.8907
IL11,1990,1.0,0,-0.394,1.276,1.67,,,,0.2366509433962264,-0.18345108695652176,0.8135074626865672
IL11,1992,1.0,0,-0.012,0.49449999999999994,0.5065,-0.521,0.789,1.31,0.4538693181818182,-0.15395833333333334,0.6818046875
IL11,1994,1.0,0,-0.5996,0.33699999999999997,0.9366,,0.653,,0.1423875968992248,-0.5268986175115208,0.5419339752407153
IL11,1996,1.0,0,-0.6012500000000001,0.765,1.36625,-0.403,-0.002,0.401,0.35455977496483826,-0.7590602409638554,0.693754128440367
IL11,1998,1.0,0,-0.53,0.623,1.153,-1.075,,,0.4372614285714285,-0.6119431818181819,0.5881274509803921
IL11,2000,1.0,0,-0.787,,,,0.614,,0.5549563567362429,-0.6026363636363636,0.6053861386138614
IL11,2002,1.0,0,-0.82,0.61,1.43,-0.794,-0.002,0.792,0.6310330434782608,-0.8166249999999999,0.6514585537918871
IL11,2004,1.0,0,-1.081,0.61,1.6909999999999998,,,,0.307151677852349,-0.8536685082872927,0.6796843971631206
IL12,1980,1.0,0,,1.289,,,,,1.1354882044560943,,1.1354882044560943
IL12,1982,1.0,0,-0.583,,,,1.351,,1.0189756097560976,-0.4709999999999999,1.136605263157895
IL12,1984,1.0,0,,1.279,,-0.583,,,1.0982820512820513,,1.0982820512820513
IL12,1986,1.0,0,,1.197,,-0.675,,,1.0583783783783784,-0.699,1.1071944444444446
IL12,1988,1.0,0,-0.717,1.273,1.9899999999999998,,,,1.1095,-0.699,1.1342739726027398
