district,cycle,real_data,territorial,district_pres_vs_avg,district_pres_vs_num_candidates,district_color_35_65,district_color_30_70,district_color_40_60
MN08,1982,1.0,0,0.616,3.0,C,C,D
MN08,1984,1.0,0,0.598,3.0,C,C,C
MN08,1986,1.0,0,0.598,2.0,C,C,C
MN08,1988,1.0,0,0.609,1.0,C,C,D
MN08,1990,1.0,0,0.609,2.0,C,C,D
MN08,1992,1.0,0,0.6320000000000001,3.0,C,C,D
MN08,1994,1.0,0,0.632,2.0,C,C,D
MN08,1996,1.0,0,0.629,2.0,C,C,D
MN08,1998,1.0,0,0.629,1.0,C,C,D
MN08,2000,1.0,0,0.529,3.0,C,C,C
MN08,2002,1.0,0,0.529,2.0,C,C,C
MN08,2004,1.0,0,0.535,3.0,C,C,C
MO01,1980,1.0,0,0.751,2.0,D,D,D
MO01,1982,1.0,0,0.751,4.0,D,D,D
MO01,1984,1.0,0,0.631,1.0,C,C,D
MO01,1986,1.0,0,0.631,2.0,C,C,D
MO01,1988,1.0,0,0.725,1.0,D,D,D
MO01,1990,1.0,0,0.725,2.0,D,D,D
MO01,1992,1.0,0,0.782,3.0,D,D,D
MO01,1994,1.0,0,0.782,6.0,D,D,D
MO01,1996,1.0,0,0.789,4.0,D,D,D
MO01,1998,1.0,0,0.789,3.0,D,D,D
MO01,2000,1.0,0,0.796,4.0,D,D,D
MO01,2002,1.0,0,0.796,3.0,D,D,D
MO01,2004,1.0,0,0.75,2.0,D,D,D
MO02,1980,1.0,0,0.41900000000000004,3.0,C,C,C
MO02,1982,1.0,0,0.419,2.0,C,C,C
MO02,1984,1.0,0,0.337,4.0,R,C,R
MO02,1986,1.0,0,0.337,4.0,R,C,R
MO02,1988,1.0,0,0.391,3.0,C,C,R
MO02,1990,1.0,0,0.391,5.0,C,C,R
MO02,1992,1.0,0,0.47500000000000003,5.0,C,C,C
MO02,1994,1.0,0,0.4749999999999999,5.0,C,C,C
MO02,1996,1.0,0,0.455,5.0,C,C,C
MO02,1998,1.0,0,0.455,2.0,C,C,C
MO02,2000,1.0,0,0.442,11.0,C,C,C
MO02,2002,1.0,0,0.44199999999999995,4.0,C,C,C
MO02,2004,1.0,0,0.4,2.0,C,C,R
MO03,1980,1.0,0,0.464,1.0,C,C,C
MO03,1982,1.0,0,0.464,1.0,C,C,C
MO03,1984,1.0,0,0.354,1.0,C,C,R
MO03,1986,1.0,0,0.354,1.0,C,C,R
MO03,1988,1.0,0,0.4699999999999999,6.0,C,C,C
MO03,1990,1.0,0,0.47,4.0,C,C,C
MO03,1992,1.0,0,0.58,3.0,C,C,C
MO03,1994,1.0,0,0.58,2.0,C,C,C
MO03,1996,1.0,0,0.555,5.0,C,C,C
MO03,1998,1.0,0,0.555,7.0,C,C,C
MO03,2000,1.0,0,0.523,3.0,C,C,C
MO03,2002,1.0,0,0.523,2.0,C,C,C
MO03,2004,1.0,0,0.57,10.0,C,C,C
MO04,1980,1.0,0,0.451,1.0,C,C,C
MO04,1982,1.0,0,0.451,2.0,C,C,C
MO04,1984,1.0,0,0.328,1.0,R,C,R
MO04,1986,1.0,0,0.328,2.0,R,C,R
MO04,1988,1.0,0,0.406,2.0,C,C,C
MO04,1990,1.0,0,0.406,2.0,C,C,C
MO04,1992,1.0,0,0.49500000000000005,1.0,C,C,C
MO04,1994,1.0,0,0.49500000000000005,2.0,C,C,C
MO04,1996,1.0,0,0.474,3.0,C,C,C
MO04,1998,1.0,0,0.47400000000000003,3.0,C,C,C
MO04,2000,1.0,0,0.40399999999999997,3.0,C,C,C
MO04,2002,1.0,0,0.404,1.0,C,C,C
MO04,2004,1.0,0,0.354,3.0,C,C,R
MO05,1980,1.0,0,0.624,1.0,C,C,D
MO05,1982,1.0,0,0.624,9.0,C,C,D
MO05,1984,1.0,0,0.536,5.0,C,C,C
MO05,1986,1.0,0,0.536,1.0,C,C,C
MO05,1988,1.0,0,0.607,2.0,C,C,D
MO05,1990,1.0,0,0.607,4.0,C,C,D
MO05,1992,1.0,0,0.667,5.0,D,C,D
MO05,1994,1.0,0,0.667,7.0,D,C,D
MO05,1996,1.0,0,0.641,4.0,C,C,D
MO05,1998,1.0,0,0.641,4.0,C,C,D
MO05,2000,1.0,0,0.631,3.0,C,C,D
MO05,2002,1.0,0,0.631,2.0,C,C,D
MO05,2004,1.0,0,0.596,8.0,C,C,C
MO06,1980,1.0,0,0.455,4.0,C,C,C
MO06,1982,1.0,0,0.45500000000000007,4.0,C,C,C
MO06,1984,1.0,0,0.394,3.0,C,C,R
MO06,1986,1.0,0,0.394,2.0,C,C,R
MO06,1988,1.0,0,0.5,2.0,C,C,C
MO06,1990,1.0,0,0.5,4.0,C,C,C
MO06,1992,1.0,0,0.553,5.0,C,C,C
MO06,1994,1.0,0,0.553,3.0,C,C,C
MO06,1996,1.0,0,0.523,1.0,C,C,C
MO06,1998,1.0,0,0.523,1.0,C,C,C
MO06,2000,1.0,0,0.456,7.0,C,C,C
MO06,2002,1.0,0,0.456,4.0,C,C,C
MO06,2004,1.0,0,0.424,2.0,C,C,C
MO07,1980,1.0,0,0.623,1.0,C,C,D
MO07,1982,1.0,0,0.623,2.0,C,C,D
MO07,1984,1.0,0,0.311,2.0,R,C,R
MO07,1986,1.0,0,0.311,1.0,R,C,R
MO07,1988,1.0,0,0.385,7.0,C,C,R
MO07,1990,1.0,0,0.385,5.0,C,C,R
MO07,1992,1.0,0,0.448,6.0,C,C,C
MO07,1994,1.0,0,0.448,6.0,C,C,C
MO07,1996,1.0,0,0.42,6.0,C,C,C
MO07,1998,1.0,0,0.42,1.0,C,C,C
MO07,2000,1.0,0,0.36,1.0,C,C,R
MO07,2002,1.0,0,0.36,1.0,C,C,R
MO07,2004,1.0,0,0.323,3.0,R,C,R
MO08,1980,1.0,0,0.40800000000000003,9.0,C,C,C
MO08,1982,1.0,0,0.408,6.0,C,C,C
MO08,1984,1.0,0,0.395,2.0,C,C,R
MO08,1986,1.0,0,0.395,2.0,C,C,R
MO08,1988,1.0,0,0.45,2.0,C,C,C
MO08,1990,1.0,0,0.45,3.0,C,C,C
MO08,1992,1.0,0,0.552,3.0,C,C,C
MO08,1994,1.0,0,0.552,3.0,C,C,C
MO08,1996,1.0,0,0.512,4.0,C,C,C
MO08,1998,1.0,0,0.512,4.0,C,C,C
MO08,2000,1.0,0,0.398,3.0,C,C,R
MO08,2002,1.0,0,0.398,1.0,C,C,R
MO08,2004,1.0,0,0.36,2.0,C,C,R
MO09,1980,1.0,0,0.424,2.0,C,C,C
MO09,1982,1.0,0,0.424,3.0,C,C,C
MO09,1984,1.0,0,0.36,2.0,C,C,R
MO09,1986,1.0,0,0.36,4.0,C,C,R
MO09,1988,1.0,0,0.457,1.0,C,C,C
MO09,1990,1.0,0,0.457,3.0,C,C,C
MO09,1992,1.0,0,0.548,4.0,C,C,C
MO09,1994,1.0,0,0.548,3.0,C,C,C
MO09,1996,1.0,0,0.512,3.0,C,C,C
MO09,1998,1.0,0,0.512,5.0,C,C,C
MO09,2000,1.0,0,0.442,3.0,C,C,C
MO09,2002,1.0,0,0.442,2.0,C,C,C
MO09,2004,1.0,0,0.41,2.0,C,C,C
MO10,1980,1.0,0,0.456,2.0,C,C,C
MO10,1982,0.0,0,0.456,1.0,C,C,C
MO10,1984,0.0,0,0.40800000000000003,1.0,C,C,C
MO10,1986,0.0,0,,,,,
MO10,1988,0.0,0,,,,,
MO10,1990,0.0,0,,,,,
MO10,1992,0.0,0,,,,,
MO10,1994,0.0,0,,,,,
MO10,1996,0.0,0,,,,,
MO10,1998,0.0,0,,,,,
MO10,2000,0.0,0,,,,,
MO10,2002,0.0,0,,,,,
MO10,2004,0.0,0,,,,,
MP01,1980,0.0,1,,,,,
MP01,1982,0.0,1,,,,,
MP01,1984,0.0,1,,,,,
MP01,1986,0.0,1,,,,,
MP01,1988,0.0,1,,,,,
MP01,1990,0.0,1,,,,,
MP01,1992,0.0,1,,,,,
MP01,1994,0.0,1,,,,,
MP01,1996,0.0,1,,,,,
MP01,1998,0.0,1,,,,,
MP01,2000,0.0,1,,,,,
MP01,2002,0.0,1,,,,,
MP01,2004,0.0,1,,,,,
MS01,1980,1.0,0,0.561,1.0,C,C,C
MS01,1982,1.0,0,0.561,2.0,C,C,C
MS01,1984,1.0,0,,,,,
MS01,1986,1.0,0,0.374,1.0,C,C,R
MS01,1988,1.0,0,,,,,
MS01,1990,1.0,0,0.403,1.0,C,C,C
MS01,1992,1.0,0,0.454,1.0,C,C,C
MS01,1994,1.0,0,0.454,9.0,C,C,C
MS01,1996,1.0,0,0.465,3.0,C,C,C
MS01,1998,1.0,0,0.465,1.0,C,C,C
MS01,2000,1.0,0,0.388,1.0,C,C,R
MS01,2002,1.0,0,0.388,1.0,C,C,R
MS01,2004,1.0,0,0.374,1.0,C,C,R
MS02,1980,1.0,0,0.532,2.0,C,C,C
MS02,1982,1.0,0,0.532,4.0,C,C,C
MS02,1984,1.0,0,0.495,2.0,C,C,C
MS02,1986,1.0,0,0.495,4.0,C,C,C
MS02,1988,1.0,0,0.515,2.0,C,C,C
MS02,1990,1.0,0,0.515,3.0,C,C,C
MS02,1992,1.0,0,0.613,2.0,C,C,D
MS02,1994,1.0,0,0.613,9.0,C,C,D
MS02,1996,1.0,0,0.642,5.0,C,C,D
MS02,1998,1.0,0,0.642,1.0,C,C,D
MS02,2000,1.0,0,0.5999999999999999,2.0,C,C,C
MS02,2002,1.0,0,0.6,4.0,C,C,C
MS02,2004,1.0,0,0.596,3.0,C,C,C
MS03,1980,1.0,0,0.48299999999999993,1.0,C,C,C
MS03,1982,1.0,0,0.48300000000000004,2.0,C,C,C
MS03,1984,1.0,0,0.346,1.0,R,C,R
MS03,1986,1.0,0,0.346,1.0,R,C,R
MS03,1988,1.0,0,0.339,1.0,R,C,R
MS03,1990,1.0,0,0.339,1.0,R,C,R
MS03,1992,1.0,0,0.367,1.0,C,C,R
MS03,1994,1.0,0,0.367,2.0,C,C,R
MS03,1996,1.0,0,0.38099999999999995,11.0,C,C,R
MS03,1998,1.0,0,0.38100000000000006,3.0,C,C,R
MS03,2000,1.0,0,0.331,2.0,R,C,R
MS03,2002,1.0,0,0.331,3.0,R,C,R
MS03,2004,1.0,0,0.343,3.0,R,C,R
MS04,1980,1.0,0,0.483,5.0,C,C,C
MS04,1982,1.0,0,0.483,5.0,C,C,C
MS04,1984,1.0,0,0.41,2.0,C,C,C
MS04,1986,1.0,0,0.41,2.0,C,C,C
MS04,1988,1.0,0,0.427,11.0,C,C,C
MS04,1990,1.0,0,0.427,5.0,C,C,C
MS04,1992,1.0,0,0.45,3.0,C,C,C
MS04,1994,1.0,0,0.45,5.0,C,C,C
MS04,1996,1.0,0,0.49,5.0,C,C,C
MS04,1998,1.0,0,0.49000000000000005,14.0,C,C,C
MS04,2000,1.0,0,0.449,4.0,C,C,C
MS04,2002,1.0,0,0.449,2.0,C,C,C
MS04,2004,1.0,0,0.313,1.0,R,C,R
MS05,1980,1.0,0,0.408,2.0,C,C,C
MS05,1982,1.0,0,0.408,2.0,C,C,C
MS05,1984,1.0,0,0.263,2.0,R,R,R
MS05,1986,1.0,0,0.263,1.0,R,R,R
MS05,1988,1.0,0,0.297,8.0,R,R,R
MS05,1990,1.0,0,0.297,6.0,R,R,R
MS05,1992,1.0,0,0.37,7.0,C,C,R
MS05,1994,1.0,0,0.37,4.0,C,C,R
MS05,1996,1.0,0,0.387,4.0,C,C,R
MS05,1998,1.0,0,0.387,2.0,C,C,R
MS05,2000,1.0,0,0.331,2.0,R,C,R
MS05,2002,0.0,0,,,,,
MS05,2004,0.0,0,,,,,
MT01,1980,1.0,0,0.374,7.0,C,C,R
MT01,1982,1.0,0,0.374,4.0,C,C,R
MT01,1984,1.0,0,0.408,2.0,C,C,C
MT01,1986,1.0,0,0.408,3.0,C,C,C
MT01,1988,1.0,0,0.491,2.0,C,C,C
MT01,1990,1.0,0,0.491,2.0,C,C,C
MT01,1992,1.0,0,0.517,3.0,C,C,C
MT01,1994,1.0,0,0.517,5.0,C,C,C
MT01,1996,1.0,0,0.48299999999999993,10.0,C,C,C
MT01,1998,1.0,0,0.483,3.0,C,C,C
MT01,2000,1.0,0,0.363,5.0,C,C,R
MT01,2002,1.0,0,0.363,4.0,C,C,R
MT01,2004,1.0,0,0.398,2.0,C,C,R
MT02,1980,1.0,0,0.351,3.0,C,C,R
MT02,1982,1.0,0,0.351,2.0,C,C,R
MT02,1984,1.0,0,0.365,3.0,C,C,R
MT02,1986,1.0,0,0.365,3.0,C,C,R
MT02,1988,1.0,0,0.44799999999999995,2.0,C,C,C
MT02,1990,1.0,0,0.448,3.0,C,C,C
MT02,1992,0.0,0,,2.0,,,
MT02,1994,0.0,0,,,,,
MT02,1996,0.0,0,,,,,
MT02,1998,0.0,0,,,,,
MT02,2000,0.0,0,,,,,
MT02,2002,0.0,0,,,,,
MT02,2004,0.0,0,,,,,
NC01,1980,1.0,0,0.53,1.0,C,C,C
NC01,1982,1.0,0,0.53,1.0,C,C,C
NC01,1984,1.0,0,0.429,3.0,C,C,C
NC01,1986,1.0,0,0.429,2.0,C,C,C
NC01,1988,1.0,0,0.461,2.0,C,C,C
NC01,1990,1.0,0,0.461,2.0,C,C,C
NC01,1992,1.0,0,0.678,6.0,D,C,D
NC01,1994,1.0,0,0.678,3.0,D,C,D
NC01,1996,1.0,0,0.671,2.0,D,C,D
NC01,1998,1.0,0,0.671,4.0,D,C,D
NC01,2000,1.0,0,0.577,3.0,C,C,C
NC01,2002,1.0,0,0.577,6.0,C,C,C
NC01,2004,1.0,0,0.576,6.0,C,C,C
NC02,1980,1.0,0,0.57,1.0,C,C,C
NC02,1982,1.0,0,0.57,5.0,C,C,C
NC02,1984,1.0,0,0.47,5.0,C,C,C
NC02,1986,1.0,0,0.47,2.0,C,C,C
NC02,1988,1.0,0,0.503,1.0,C,C,C
NC02,1990,1.0,0,0.503,2.0,C,C,C
NC02,1992,1.0,0,0.465,4.0,C,C,C
NC02,1994,1.0,0,0.46499999999999997,9.0,C,C,C
NC02,1996,1.0,0,0.449,5.0,C,C,C
NC02,1998,1.0,0,0.449,4.0,C,C,C
NC02,2000,1.0,0,0.44600000000000006,4.0,C,C,C
NC02,2002,1.0,0,0.446,2.0,C,C,C
NC02,2004,1.0,0,0.46,2.0,C,C,C
NC03,1980,1.0,0,0.516,3.0,C,C,C
NC03,1982,1.0,0,0.516,3.0,C,C,C
NC03,1984,1.0,0,0.394,2.0,C,C,R
NC03,1986,1.0,0,0.394,7.0,C,C,R
NC03,1988,1.0,0,0.423,1.0,C,C,C
NC03,1990,1.0,0,0.423,2.0,C,C,C
NC03,1992,1.0,0,0.456,2.0,C,C,C
NC03,1994,1.0,0,0.456,3.0,C,C,C
NC03,1996,1.0,0,0.426,4.0,C,C,C
NC03,1998,1.0,0,0.42600000000000005,2.0,C,C,C
NC03,2000,1.0,0,0.375,2.0,C,C,R
NC03,2002,1.0,0,0.375,1.0,C,C,R
NC03,2004,1.0,0,0.32,2.0,R,C,R
NC04,1980,1.0,0,0.492,2.0,C,C,C
NC04,1982,1.0,0,0.492,2.0,C,C,C
NC04,1984,1.0,0,0.398,3.0,C,C,R
NC04,1986,1.0,0,0.398,6.0,C,C,R
NC04,1988,1.0,0,0.443,4.0,C,C,C
NC04,1990,1.0,0,0.443,4.0,C,C,C
NC04,1992,1.0,0,0.545,3.0,C,C,C
NC04,1994,1.0,0,0.545,4.0,C,C,C
NC04,1996,1.0,0,0.519,2.0,C,C,C
NC04,1998,1.0,0,0.519,2.0,C,C,C
NC04,2000,1.0,0,0.513,3.0,C,C,C
NC04,2002,1.0,0,0.513,2.0,C,C,C
NC04,2004,1.0,0,0.556,4.0,C,C,C
NC05,1980,1.0,0,0.443,3.0,C,C,C
NC05,1982,1.0,0,0.443,2.0,C,C,C
NC05,1984,1.0,0,0.358,3.0,C,C,R
NC05,1986,1.0,0,0.358,3.0,C,C,R
NC05,1988,1.0,0,0.397,3.0,C,C,R
NC05,1990,1.0,0,0.397,3.0,C,C,R
NC05,1992,1.0,0,0.497,3.0,C,C,C
NC05,1994,1.0,0,0.49699999999999994,7.0,C,C,C
NC05,1996,1.0,0,0.448,4.0,C,C,C
NC05,1998,1.0,0,0.44799999999999995,2.0,C,C,C
NC05,2000,1.0,0,0.371,2.0,C,C,R
NC05,2002,1.0,0,0.371,2.0,C,C,R
NC05,2004,1.0,0,0.333,11.0,R,C,R
NC06,1980,1.0,0,0.463,2.0,C,C,C
NC06,1982,1.0,0,0.463,2.0,C,C,C
NC06,1984,1.0,0,0.34600000000000003,4.0,R,C,R
NC06,1986,1.0,0,0.346,3.0,R,C,R
NC06,1988,1.0,0,0.391,3.0,C,C,R
NC06,1990,1.0,0,0.391,4.0,C,C,R
NC06,1992,1.0,0,0.385,3.0,C,C,R
NC06,1994,1.0,0,0.385,2.0,C,C,R
NC06,1996,1.0,0,0.358,2.0,C,C,R
NC06,1998,1.0,0,0.358,2.0,C,C,R
NC06,2000,1.0,0,0.342,2.0,R,C,R
NC06,2002,1.0,0,0.342,2.0,R,C,R
NC06,2004,1.0,0,0.303,2.0,R,C,R
NC07,1980,1.0,0,0.558,2.0,C,C,C
NC07,1982,1.0,0,0.558,3.0,C,C,C
NC07,1984,1.0,0,0.43099999999999994,4.0,C,C,C
NC07,1986,1.0,0,0.431,3.0,C,C,C
NC07,1988,1.0,0,0.486,2.0,C,C,C
NC07,1990,1.0,0,0.486,3.0,C,C,C
NC07,1992,1.0,0,0.502,2.0,C,C,C
NC07,1994,1.0,0,0.502,3.0,C,C,C
NC07,1996,1.0,0,0.4739999999999999,10.0,C,C,C
NC07,1998,1.0,0,0.474,4.0,C,C,C
NC07,2000,1.0,0,0.46900000000000003,3.0,C,C,C
NC07,2002,1.0,0,0.469,2.0,C,C,C
NC07,2004,1.0,0,0.44000000000000006,1.0,C,C,C
NC08,1980,1.0,0,0.462,2.0,C,C,C
NC08,1982,1.0,0,0.4620000000000001,3.0,C,C,C
NC08,1984,1.0,0,0.34,2.0,R,C,R
NC08,1986,1.0,0,0.34,2.0,R,C,R
NC08,1988,1.0,0,0.381,3.0,C,C,R
NC08,1990,1.0,0,0.381,3.0,C,C,R
NC08,1992,1.0,0,0.48800000000000004,4.0,C,C,C
NC08,1994,1.0,0,0.488,4.0,C,C,C
NC08,1996,1.0,0,0.469,4.0,C,C,C
NC08,1998,1.0,0,0.469,4.0,C,C,C
NC08,2000,1.0,0,0.437,2.0,C,C,C
NC08,2002,1.0,0,0.437,6.0,C,C,C
NC08,2004,1.0,0,0.455,5.0,C,C,C
NC09,1980,1.0,0,0.48499999999999993,2.0,C,C,C
NC09,1982,1.0,0,0.485,3.0,C,C,C
NC09,1984,1.0,0,0.356,6.0,C,C,R
NC09,1986,1.0,0,0.356,4.0,C,C,R
NC09,1988,1.0,0,0.388,3.0,C,C,R
NC09,1990,1.0,0,0.388,3.0,C,C,R
NC09,1992,1.0,0,0.381,3.0,C,C,R
NC09,1994,1.0,0,0.381,6.0,C,C,R
NC09,1996,1.0,0,0.406,4.0,C,C,C
NC09,1998,1.0,0,0.406,4.0,C,C,C
NC09,2000,1.0,0,0.376,3.0,C,C,R
NC09,2002,1.0,0,0.376,3.0,C,C,R
NC09,2004,1.0,0,0.364,2.0,C,C,R
NC10,1980,1.0,0,0.436,2.0,C,C,C
NC10,1982,1.0,0,0.43599999999999994,1.0,C,C,C
NC10,1984,1.0,0,0.305,1.0,R,C,R
NC10,1986,1.0,0,0.305,4.0,R,C,R
NC10,1988,1.0,0,0.345,3.0,R,C,R
NC10,1990,1.0,0,0.345,3.0,R,C,R
NC10,1992,1.0,0,0.37400000000000005,3.0,C,C,R
NC10,1994,1.0,0,0.374,1.0,C,C,R
NC10,1996,1.0,0,0.342,2.0,R,C,R
NC10,1998,1.0,0,0.342,1.0,R,C,R
NC10,2000,1.0,0,0.329,1.0,R,C,R
NC10,2002,1.0,0,0.329,2.0,R,C,R
NC10,2004,1.0,0,0.33,6.0,R,C,R
NC11,1980,1.0,0,0.469,2.0,C,C,C
NC11,1982,1.0,0,0.469,2.0,C,C,C
NC11,1984,1.0,0,0.36900000000000005,2.0,C,C,R
NC11,1986,1.0,0,0.369,2.0,C,C,R
NC11,1988,1.0,0,0.406,2.0,C,C,C
NC11,1990,1.0,0,0.406,4.0,C,C,C
NC11,1992,1.0,0,0.502,3.0,C,C,C
NC11,1994,1.0,0,0.502,3.0,C,C,C
NC11,1996,1.0,0,0.476,3.0,C,C,C
NC11,1998,1.0,0,0.4759999999999999,2.0,C,C,C
NC11,2000,1.0,0,0.399,2.0,C,C,R
NC11,2002,1.0,0,0.399,2.0,C,C,R
NC11,2004,1.0,0,0.43,2.0,C,C,C
NC12,1980,0.0,0,,,,,
NC12,1982,0.0,0,,,,,
NC12,1984,0.0,0,,,,,
NC12,1986,0.0,0,,,,,
NC12,1988,0.0,0,,,,,
NC12,1990,0.0,0,,,,,
NC12,1992,1.0,0,0.723,6.0,D,D,D
NC12,1994,1.0,0,0.723,3.0,D,D,D
NC12,1996,1.0,0,0.733,3.0,D,D,D
NC12,1998,1.0,0,0.733,8.0,D,D,D
NC12,2000,1.0,0,0.62,5.0,C,C,D
NC12,2002,1.0,0,0.62,2.0,C,C,D
NC12,2004,1.0,0,0.63,2.0,C,C,D
NC13,1980,0.0,0,,,,,
NC13,1982,0.0,0,,,,,
NC13,1984,0.0,0,,,,,
NC13,1986,0.0,0,,,,,
NC13,1988,0.0,0,,,,,
NC13,1990,0.0,0,,,,,
NC13,1992,0.0,0,,,,,
NC13,1994,0.0,0,,,,,
NC13,1996,0.0,0,,,,,
NC13,1998,0.0,0,,,,,
NC13,2000,0.0,0,,,,,
NC13,2002,1.0,0,0.596,7.0,C,C,C
NC13,2004,1.0,0,0.525,6.0,C,C,C
NC14,1980,0.0,0,,,,,
NC14,1982,0.0,0,,,,,
NC14,1984,0.0,0,,,,,
NC14,1986,0.0,0,,,,,
NC14,1988,0.0,0,,,,,
NC14,1990,0.0,0,,,,,
NC14,1992,0.0,0,,,,,
NC14,1994,0.0,0,,,,,
NC14,1996,0.0,0,,,,,
NC14,1998,0.0,0,,,,,
NC14,2000,0.0,0,,,,,
NC14,2002,0.0,0,,,,,
NC14,2004,0.0,0,,,,,
ND01,1980,1.0,0,0.29,4.0,R,R,R
ND01,1982,1.0,0,0.29,4.0,R,R,R
ND01,1984,1.0,0,0.343,3.0,R,C,R
ND01,1986,1.0,0,0.343,2.0,R,C,R
ND01,1988,1.0,0,0.434,3.0,C,C,C
ND01,1990,1.0,0,0.434,2.0,C,C,C
ND01,1992,1.0,0,0.421,5.0,C,C,C
ND01,1994,1.0,0,0.421,4.0,C,C,C
ND01,1996,1.0,0,0.46099999999999997,2.0,C,C,C
ND01,1998,1.0,0,0.461,2.0,C,C,C
ND01,2000,1.0,0,0.353,4.0,C,C,R
ND01,2002,1.0,0,0.353,3.0,C,C,R
ND01,2004,1.0,0,0.364,3.0,C,C,R
NE01,1980,1.0,0,0.308,2.0,R,C,R
NE01,1982,1.0,0,0.308,2.0,R,C,R
NE01,1984,1.0,0,0.327,2.0,R,C,R
NE01,1986,1.0,0,0.327,3.0,R,C,R
NE01,1988,1.0,0,0.437,2.0,C,C,C
NE01,1990,1.0,0,0.437,4.0,C,C,C
NE01,1992,1.0,0,0.43,2.0,C,C,C
NE01,1994,1.0,0,0.43,2.0,C,C,C
NE01,1996,1.0,0,0.434,2.0,C,C,C
NE01,1998,1.0,0,0.434,2.0,C,C,C
NE01,2000,1.0,0,0.379,2.0,C,C,R
NE01,2002,1.0,0,0.379,3.0,C,C,R
NE01,2004,1.0,0,0.364,6.0,C,C,R
NE02,1980,1.0,0,0.33,4.0,R,C,R
NE02,1982,1.0,0,0.33,3.0,R,C,R
NE02,1984,1.0,0,0.32600000000000007,5.0,R,C,R
NE02,1986,1.0,0,0.326,3.0,R,C,R
NE02,1988,1.0,0,0.419,7.0,C,C,C
NE02,1990,1.0,0,0.419,5.0,C,C,C
NE02,1992,1.0,0,0.40599999999999997,3.0,C,C,C
NE02,1994,1.0,0,0.406,4.0,C,C,C
NE02,1996,1.0,0,0.42,2.0,C,C,C
NE02,1998,1.0,0,0.42,6.0,C,C,C
NE02,2000,1.0,0,0.403,5.0,C,C,C
NE02,2002,1.0,0,0.403,3.0,C,C,C
NE02,2004,1.0,0,0.394,3.0,C,C,R
NE03,1980,1.0,0,0.22000000000000003,3.0,R,R,R
NE03,1982,1.0,0,0.22,2.0,R,R,R
NE03,1984,1.0,0,0.218,2.0,R,R,R
NE03,1986,1.0,0,0.218,3.0,R,R,R
NE03,1988,1.0,0,0.324,2.0,R,C,R
NE03,1990,1.0,0,0.324,7.0,R,C,R
NE03,1992,1.0,0,0.321,5.0,R,C,R
NE03,1994,1.0,0,0.321,2.0,R,C,R
NE03,1996,1.0,0,0.328,3.0,R,C,R
NE03,1998,1.0,0,0.328,2.0,R,C,R
NE03,2000,1.0,0,0.259,6.0,R,R,R
NE03,2002,1.0,0,0.259,2.0,R,R,R
NE03,2004,1.0,0,0.24199999999999997,1.0,R,R,R
NH01,1980,1.0,0,0.312,3.0,R,C,R
NH01,1982,1.0,0,0.312,3.0,R,C,R
NH01,1984,1.0,0,0.295,6.0,R,R,R
NH01,1986,1.0,0,0.295,7.0,R,R,R
NH01,1988,1.0,0,0.3559999999999999,4.0,C,C,R
NH01,1990,1.0,0,0.356,8.0,C,C,R
NH01,1992,1.0,0,0.492,9.0,C,C,C
NH01,1994,1.0,0,0.492,4.0,C,C,C
NH01,1996,1.0,0,0.546,11.0,C,C,C
NH01,1998,1.0,0,0.546,3.0,C,C,C
NH01,2000,1.0,0,0.483,3.0,C,C,C
NH01,2002,1.0,0,0.48299999999999993,10.0,C,C,C
NH01,2004,1.0,0,0.485,7.0,C,C,C
NH02,1980,1.0,0,0.348,5.0,R,C,R
NH02,1982,1.0,0,0.348,4.0,R,C,R
NH02,1984,1.0,0,0.32,3.0,R,C,R
NH02,1986,1.0,0,0.32,3.0,R,C,R
NH02,1988,1.0,0,0.38,4.0,C,C,R
NH02,1990,1.0,0,0.38,3.0,C,C,R
NH02,1992,1.0,0,0.524,7.0,C,C,C
NH02,1994,1.0,0,0.524,10.0,C,C,C
NH02,1996,1.0,0,0.567,7.0,C,C,C
NH02,1998,1.0,0,0.567,4.0,C,C,C
NH02,2000,1.0,0,0.504,4.0,C,C,C
NH02,2002,1.0,0,0.504,3.0,C,C,C
NH02,2004,1.0,0,0.525,4.0,C,C,C
NJ01,1980,1.0,0,0.478,1.0,C,C,C
NJ01,1982,1.0,0,0.47800000000000004,2.0,C,C,C
NJ01,1984,1.0,0,0.451,2.0,C,C,C
NJ01,1986,1.0,0,0.45100000000000007,1.0,C,C,C
NJ01,1988,1.0,0,0.4749999999999999,2.0,C,C,C
NJ01,1990,1.0,0,0.475,5.0,C,C,C
NJ01,1992,1.0,0,0.602,3.0,C,C,D
NJ01,1994,1.0,0,0.602,3.0,C,C,D
NJ01,1996,1.0,0,0.684,3.0,D,C,D
NJ01,1998,1.0,0,0.684,1.0,D,C,D
NJ01,2000,1.0,0,0.661,2.0,D,C,D
NJ01,2002,1.0,0,0.661,1.0,D,C,D
NJ01,2004,1.0,0,0.61,2.0,C,C,D
NJ02,1980,1.0,0,0.4,2.0,C,C,R
NJ02,1982,1.0,0,0.4,2.0,C,C,R
NJ02,1984,1.0,0,0.38,2.0,C,C,R
NJ02,1986,1.0,0,0.38,3.0,C,C,R
NJ02,1988,1.0,0,0.412,1.0,C,C,C
NJ02,1990,1.0,0,0.412,2.0,C,C,C
NJ02,1992,1.0,0,0.51,2.0,C,C,C
NJ02,1994,1.0,0,0.51,4.0,C,C,C
