district,cycle,real_data,territorial
IL21,1992,0.0,0
IL21,1994,0.0,0
IL21,1996,0.0,0
IL21,1998,0.0,0
IL21,2000,0.0,0
IL21,2002,0.0,0
IL21,2004,0.0,0
IL22,1980,1.0,0
IL22,1982,1.0,0
IL22,1984,1.0,0
IL22,1986,1.0,0
IL22,1988,1.0,0
IL22,1990,1.0,0
IL22,1992,0.0,0
IL22,1994,0.0,0
IL22,1996,0.0,0
IL22,1998,0.0,0
IL22,2000,0.0,0
IL22,2002,0.0,0
IL22,2004,0.0,0
IL23,1980,1.0,0
IL23,1982,0.0,0
IL23,1984,0.0,0
IL23,1986,0.0,0
IL23,1988,0.0,0
IL23,1990,0.0,0
IL23,1992,0.0,0
IL23,1994,0.0,0
IL23,1996,0.0,0
IL23,1998,0.0,0
IL23,2000,0.0,0
IL23,2002,0.0,0
IL23,2004,0.0,0
IL24,1980,1.0,0
IL24,1982,0.0,0
IL24,1984,0.0,0
IL24,1986,0.0,0
IL24,1988,0.0,0
IL24,1990,0.0,0
IL24,1992,0.0,0
IL24,1994,0.0,0
IL24,1996,0.0,0
IL24,1998,0.0,0
IL24,2000,0.0,0
IL24,2002,0.0,0
IL24,2004,0.0,0
IN01,1980,1.0,0
IN01,1982,1.0,0
IN01,1984,1.0,0
IN01,1986,1.0,0
IN01,1988,1.0,0
IN01,1990,1.0,0
IN01,1992,1.0,0
IN01,1994,1.0,0
IN01,1996,1.0,0
IN01,1998,1.0,0
IN01,2000,1.0,0
IN01,2002,1.0,0
IN01,2004,1.0,0
IN02,1980,1.0,0
IN02,1982,1.0,0
IN02,1984,1.0,0
IN02,1986,1.0,0
IN02,1988,1.0,0
IN02,1990,1.0,0
IN02,1992,1.0,0
IN02,1994,1.0,0
IN02,1996,1.0,0
IN02,1998,1.0,0
IN02,2000,1.0,0
IN02,2002,1.0,0
IN02,2004,1.0,0
IN03,1980,1.0,0
IN03,1982,1.0,0
IN03,1984,1.0,0
IN03,1986,1.0,0
IN03,1988,1.0,0
IN03,1990,1.0,0
IN03,1992,1.0,0
IN03,1994,1.0,0
IN03,1996,1.0,0
IN03,1998,1.0,0
IN03,2000,1.0,0
IN03,2002,1.0,0
IN03,2004,1.0,0
IN04,1980,1.0,0
IN04,1982,1.0,0
IN04,1984,1.0,0
IN04,1986,1.0,0
IN04,1988,1.0,0
IN04,1990,1.0,0
IN04,1992,1.0,0
IN04,1994,1.0,0
IN04,1996,1.0,0
IN04,1998,1.0,0
IN04,2000,1.0,0
IN04,2002,1.0,0
IN04,2004,1.0,0
IN05,1980,1.0,0
IN05,1982,1.0,0
IN05,1984,1.0,0
IN05,1986,1.0,0
IN05,1988,1.0,0
IN05,1990,1.0,0
IN05,1992,1.0,0
IN05,1994,1.0,0
IN05,1996,1.0,0
IN05,1998,1.0,0
IN05,2000,1.0,0
IN05,2002,1.0,0
IN05,2004,1.0,0
IN06,1980,1.0,0
IN06,1982,1.0,0
IN06,1984,1.0,0
IN06,1986,1.0,0
IN06,1988,1.0,0
IN06,1990,1.0,0
IN06,1992,1.0,0
IN06,1994,1.0,0
IN06,1996,1.0,0
IN06,1998,1.0,0
IN06,2000,1.0,0
IN06,2002,1.0,0
IN06,2004,1.0,0
IN07,1980,1.0,0
IN07,1982,1.0,0
IN07,1984,1.0,0
IN07,1986,1.0,0
IN07,1988,1.0,0
IN07,1990,1.0,0
IN07,1992,1.0,0
IN07,1994,1.0,0
IN07,1996,1.0,0
IN07,1998,1.0,0
IN07,2000,1.0,0
IN07,2002,1.0,0
IN07,2004,1.0,0
IN08,1980,1.0,0
IN08,1982,1.0,0
IN08,1984,1.0,0
IN08,1986,1.0,0
IN08,1988,1.0,0
IN08,1990,1.0,0
IN08,1992,1.0,0
IN08,1994,1.0,0
IN08,1996,1.0,0
IN08,1998,1.0,0
IN08,2000,1.0,0
IN08,2002,1.0,0
IN08,2004,1.0,0
IN09,1980,1.0,0
IN09,1982,1.0,0
IN09,1984,1.0,0
IN09,1986,1.0,0
IN09,1988,1.0,0
IN09,1990,1.0,0
IN09,1992,1.0,0
IN09,1994,1.0,0
IN09,1996,1.0,0
IN09,1998,1.0,0
IN09,2000,1.0,0
IN09,2002,1.0,0
IN09,2004,1.0,0
IN10,1980,1.0,0
IN10,1982,1.0,0
IN10,1984,1.0,0
IN10,1986,1.0,0
IN10,1988,1.0,0
IN10,1990,1.0,0
IN10,1992,1.0,0
IN10,1994,1.0,0
IN10,1996,1.0,0
IN10,1998,1.0,0
IN10,2000,1.0,0
IN10,2002,0.0,0
IN10,2004,0.0,0
IN11,1980,1.0,0
IN11,1982,0.0,0
IN11,1984,0.0,0
IN11,1986,0.0,0
IN11,1988,0.0,0
IN11,1990,0.0,0
IN11,1992,0.0,0
IN11,1994,0.0,0
IN11,1996,0.0,0
IN11,1998,0.0,0
IN11,2000,0.0,0
IN11,2002,0.0,0
IN11,2004,0.0,0
KS01,1980,1.0,0
KS01,1982,1.0,0
KS01,1984,1.0,0
KS01,1986,1.0,0
KS01,1988,1.0,0
KS01,1990,1.0,0
KS01,1992,1.0,0
KS01,1994,1.0,0
KS01,1996,1.0,0
KS01,1998,1.0,0
KS01,2000,1.0,0
KS01,2002,1.0,0
KS01,2004,1.0,0
KS02,1980,1.0,0
KS02,1982,1.0,0
KS02,1984,1.0,0
KS02,1986,1.0,0
KS02,1988,1.0,0
KS02,1990,1.0,0
KS02,1992,1.0,0
KS02,1994,1.0,0
KS02,1996,1.0,0
KS02,1998,1.0,0
KS02,2000,1.0,0
KS02,2002,1.0,0
KS02,2004,1.0,0
KS03,1980,1.0,0
KS03,1982,1.0,0
KS03,1984,1.0,0
KS03,1986,1.0,0
KS03,1988,1.0,0
KS03,1990,1.0,0
KS03,1992,1.0,0
KS03,1994,1.0,0
KS03,1996,1.0,0
KS03,1998,1.0,0
KS03,2000,1.0,0
KS03,2002,1.0,0
KS03,2004,1.0,0
KS04,1980,1.0,0
KS04,1982,1.0,0
KS04,1984,1.0,0
KS04,1986,1.0,0
KS04,1988,1.0,0
KS04,1990,1.0,0
KS04,1992,1.0,0
KS04,1994,1.0,0
KS04,1996,1.0,0
KS04,1998,1.0,0
KS04,2000,1.0,0
KS04,2002,1.0,0
KS04,2004,1.0,0
KS05,1980,1.0,0
KS05,1982,1.0,0
KS05,1984,1.0,0
KS05,1986,1.0,0
KS05,1988,1.0,0
KS05,1990,1.0,0
KS05,1992,0.0,0
KS05,1994,0.0,0
KS05,1996,0.0,0
KS05,1998,0.0,0
KS05,2000,0.0,0
KS05,2002,0.0,0
KS05,2004,0.0,0
KY01,1980,1.0,0
KY01,1982,1.0,0
KY01,1984,1.0,0
KY01,1986,1.0,0
KY01,1988,1.0,0
KY01,1990,1.0,0
KY01,1992,1.0,0
KY01,1994,1.0,0
KY01,1996,1.0,0
KY01,1998,1.0,0
KY01,2000,1.0,0
KY01,2002,1.0,0
KY01,2004,1.0,0
KY02,1980,1.0,0
KY02,1982,1.0,0
KY02,1984,1.0,0
KY02,1986,1.0,0
KY02,1988,1.0,0
KY02,1990,1.0,0
KY02,1992,1.0,0
KY02,1994,1.0,0
KY02,1996,1.0,0
KY02,1998,1.0,0
KY02,2000,1.0,0
KY02,2002,1.0,0
KY02,2004,1.0,0
KY03,1980,1.0,0
KY03,1982,1.0,0
KY03,1984,1.0,0
KY03,1986,1.0,0
KY03,1988,1.0,0
KY03,1990,1.0,0
KY03,1992,1.0,0
KY03,1994,1.0,0
KY03,1996,1.0,0
KY03,1998,1.0,0
KY03,2000,1.0,0
KY03,2002,1.0,0
KY03,2004,1.0,0
KY04,1980,1.0,0
KY04,1982,1.0,0
KY04,1984,1.0,0
KY04,1986,1.0,0
KY04,1988,1.0,0
KY04,1990,1.0,0
KY04,1992,1.0,0
KY04,1994,1.0,0
KY04,1996,1.0,0
KY04,1998,1.0,0
KY04,2000,1.0,0
KY04,2002,1.0,0
KY04,2004,1.0,0
KY05,1980,1.0,0
KY05,1982,1.0,0
KY05,1984,1.0,0
KY05,1986,1.0,0
KY05,1988,1.0,0
KY05,1990,1.0,0
KY05,1992,1.0,0
KY05,1994,1.0,0
KY05,1996,1.0,0
KY05,1998,1.0,0
KY05,2000,1.0,0
KY05,2002,1.0,0
KY05,2004,1.0,0
KY06,1980,1.0,0
KY06,1982,1.0,0
KY06,1984,1.0,0
KY06,1986,1.0,0
KY06,1988,1.0,0
KY06,1990,1.0,0
KY06,1992,1.0,0
KY06,1994,1.0,0
KY06,1996,1.0,0
KY06,1998,1.0,0
KY06,2000,1.0,0
KY06,2002,1.0,0
KY06,2004,1.0,0
KY07,1980,1.0,0
KY07,1982,1.0,0
KY07,1984,1.0,0
KY07,1986,1.0,0
KY07,1988,1.0,0
KY07,1990,1.0,0
KY07,1992,0.0,0
KY07,1994,0.0,0
KY07,1996,0.0,0
KY07,1998,0.0,0
KY07,2000,0.0,0
KY07,2002,0.0,0
KY07,2004,0.0,0
LA01,1980,1.0,0
LA01,1982,1.0,0
LA01,1984,1.0,0
LA01,1986,1.0,0
LA01,1988,1.0,0
LA01,1990,1.0,0
LA01,1992,1.0,0
LA01,1994,1.0,0
LA01,1996,1.0,0
LA01,1998,1.0,0
LA01,2000,1.0,0
LA01,2002,1.0,0
LA01,2004,1.0,0
LA02,1980,1.0,0
LA02,1982,1.0,0
LA02,1984,1.0,0
LA02,1986,1.0,0
LA02,1988,1.0,0
LA02,1990,1.0,0
LA02,1992,1.0,0
LA02,1994,1.0,0
LA02,1996,1.0,0
LA02,1998,1.0,0
LA02,2000,1.0,0
LA02,2002,1.0,0
LA02,2004,1.0,0
LA03,1980,1.0,0
LA03,1982,1.0,0
LA03,1984,1.0,0
LA03,1986,1.0,0
LA03,1988,1.0,0
LA03,1990,1.0,0
LA03,1992,1.0,0
LA03,1994,1.0,0
LA03,1996,1.0,0
LA03,1998,1.0,0
LA03,2000,1.0,0
LA03,2002,1.0,0
LA03,2004,1.0,0
LA04,1980,1.0,0
LA04,1982,1.0,0
LA04,1984,1.0,0
LA04,1986,1.0,0
LA04,1988,1.0,0
LA04,1990,1.0,0
LA04,1992,1.0,0
LA04,1994,1.0,0
LA04,1996,1.0,0
LA04,1998,1.0,0
LA04,2000,1.0,0
LA04,2002,1.0,0
LA04,2004,1.0,0
LA05,1980,1.0,0
LA05,1982,1.0,0
LA05,1984,1.0,0
LA05,1986,1.0,0
LA05,1988,1.0,0
LA05,1990,1.0,0
LA05,1992,1.0,0
LA05,1994,1.0,0
LA05,1996,1.0,0
LA05,1998,1.0,0
LA05,2000,1.0,0
LA05,2002,1.0,0
LA05,2004,1.0,0
LA06,1980,1.0,0
LA06,1982,1.0,0
LA06,1984,1.0,0
LA06,1986,1.0,0
LA06,1988,1.0,0
LA06,1990,1.0,0
LA06,1992,1.0,0
LA06,1994,1.0,0
LA06,1996,1.0,0
LA06,1998,1.0,0
LA06,2000,1.0,0
LA06,2002,1.0,0
LA06,2004,1.0,0
LA07,1980,1.0,0
LA07,1982,1.0,0
LA07,1984,1.0,0
LA07,1986,1.0,0
LA07,1988,1.0,0
LA07,1990,1.0,0
LA07,1992,1.0,0
LA07,1994,1.0,0
LA07,1996,1.0,0
LA07,1998,1.0,0
LA07,2000,1.0,0
LA07,2002,1.0,0
LA07,2004,1.0,0
LA08,1980,1.0,0
LA08,1982,1.0,0
LA08,1984,1.0,0
LA08,1986,1.0,0
LA08,1988,1.0,0
LA08,1990,1.0,0
LA08,1992,0.0,0
LA08,1994,0.0,0
LA08,1996,0.0,0
LA08,1998,0.0,0
LA08,2000,0.0,0
LA08,2002,0.0,0
LA08,2004,0.0,0
MA01,1980,1.0,0
MA01,1982,1.0,0
MA01,1984,1.0,0
MA01,1986,1.0,0
MA01,1988,1.0,0
MA01,1990,1.0,0
MA01,1992,1.0,0
MA01,1994,1.0,0
MA01,1996,1.0,0
MA01,1998,1.0,0
MA01,2000,1.0,0
MA01,2002,1.0,0
MA01,2004,1.0,0
MA02,1980,1.0,0
MA02,1982,1.0,0
MA02,1984,1.0,0
MA02,1986,1.0,0
MA02,1988,1.0,0
MA02,1990,1.0,0
MA02,1992,1.0,0
MA02,1994,1.0,0
MA02,1996,1.0,0
MA02,1998,1.0,0
MA02,2000,1.0,0
MA02,2002,1.0,0
MA02,2004,1.0,0
MA03,1980,1.0,0
MA03,1982,1.0,0
MA03,1984,1.0,0
MA03,1986,1.0,0
MA03,1988,1.0,0
MA03,1990,1.0,0
MA03,1992,1.0,0
MA03,1994,1.0,0
MA03,1996,1.0,0
MA03,1998,1.0,0
MA03,2000,1.0,0
MA03,2002,1.0,0
MA03,2004,1.0,0
MA04,1980,1.0,0
MA04,1982,1.0,0
MA04,1984,1.0,0
MA04,1986,1.0,0
MA04,1988,1.0,0
MA04,1990,1.0,0
MA04,1992,1.0,0
MA04,1994,1.0,0
MA04,1996,1.0,0
MA04,1998,1.0,0
MA04,2000,1.0,0
MA04,2002,1.0,0
MA04,2004,1.0,0
MA05,1980,1.0,0
MA05,1982,1.0,0
MA05,1984,1.0,0
MA05,1986,1.0,0
MA05,1988,1.0,0
MA05,1990,1.0,0
MA05,1992,1.0,0
MA05,1994,1.0,0
MA05,1996,1.0,0
MA05,1998,1.0,0
MA05,2000,1.0,0
MA05,2002,1.0,0
MA05,2004,1.0,0
MA06,1980,1.0,0
MA06,1982,1.0,0
MA06,1984,1.0,0
MA06,1986,1.0,0
MA06,1988,1.0,0
MA06,1990,1.0,0
MA06,1992,1.0,0
MA06,1994,1.0,0
MA06,1996,1.0,0
MA06,1998,1.0,0
MA06,2000,1.0,0
MA06,2002,1.0,0
MA06,2004,1.0,0
MA07,1980,1.0,0
MA07,1982,1.0,0
MA07,1984,1.0,0
MA07,1986,1.0,0
MA07,1988,1.0,0
MA07,1990,1.0,0
MA07,1992,1.0,0
MA07,1994,1.0,0
MA07,1996,1.0,0
MA07,1998,1.0,0
MA07,2000,1.0,0
MA07,2002,1.0,0
MA07,2004,1.0,0
MA08,1980,1.0,0
MA08,1982,1.0,0
MA08,1984,1.0,0
MA08,1986,1.0,0
MA08,1988,1.0,0
MA08,1990,1.0,0
MA08,1992,1.0,0
MA08,1994,1.0,0
MA08,1996,1.0,0
MA08,1998,1.0,0
MA08,2000,1.0,0
MA08,2002,1.0,0
MA08,2004,1.0,0
MA09,1980,1.0,0
MA09,1982,1.0,0
MA09,1984,1.0,0
MA09,1986,1.0,0
MA09,1988,1.0,0
MA09,1990,1.0,0
MA09,1992,1.0,0
MA09,1994,1.0,0
MA09,1996,1.0,0
MA09,1998,1.0,0
MA09,2000,1.0,0
MA09,2002,1.0,0
MA09,2004,1.0,0
MA10,1980,1.0,0
MA10,1982,1.0,0
MA10,1984,1.0,0
MA10,1986,1.0,0
MA10,1988,1.0,0
MA10,1990,1.0,0
MA10,1992,1.0,0
MA10,1994,1.0,0
MA10,1996,1.0,0
MA10,1998,1.0,0
MA10,2000,1.0,0
MA10,2002,1.0,0
MA10,2004,1.0,0
MA11,1980,1.0,0
MA11,1982,1.0,0
MA11,1984,1.0,0
MA11,1986,1.0,0
MA11,1988,1.0,0
MA11,1990,1.0,0
MA11,1992,0.0,0
MA11,1994,0.0,0
MA11,1996,0.0,0
MA11,1998,0.0,0
MA11,2000,0.0,0
MA11,2002,0.0,0
MA11,2004,0.0,0
MA12,1980,1.0,0
MA12,1982,0.0,0
MA12,1984,0.0,0
MA12,1986,0.0,0
MA12,1988,0.0,0
MA12,1990,0.0,0
MA12,1992,0.0,0
MA12,1994,0.0,0
MA12,1996,0.0,0
MA12,1998,0.0,0
MA12,2000,0.0,0
MA12,2002,0.0,0
MA12,2004,0.0,0
MD01,1980,1.0,0
MD01,1982,1.0,0
MD01,1984,1.0,0
MD01,1986,1.0,0
MD01,1988,1.0,0
MD01,1990,1.0,0
MD01,1992,1.0,0
MD01,1994,1.0,0
MD01,1996,1.0,0
MD01,1998,1.0,0
MD01,2000,1.0,0
MD01,2002,1.0,0
MD01,2004,1.0,0
MD02,1980,1.0,0
MD02,1982,1.0,0
MD02,1984,1.0,0
MD02,1986,1.0,0
MD02,1988,1.0,0
MD02,1990,1.0,0
MD02,1992,1.0,0
MD02,1994,1.0,0
MD02,1996,1.0,0
MD02,1998,1.0,0
MD02,2000,1.0,0
MD02,2002,1.0,0
MD02,2004,1.0,0
MD03,1980,1.0,0
MD03,1982,1.0,0
MD03,1984,1.0,0
MD03,1986,1.0,0
MD03,1988,1.0,0
MD03,1990,1.0,0
MD03,1992,1.0,0
MD03,1994,1.0,0
MD03,1996,1.0,0
MD03,1998,1.0,0
MD03,2000,1.0,0
MD03,2002,1.0,0
MD03,2004,1.0,0
MD04,1980,1.0,0
MD04,1982,1.0,0
MD04,1984,1.0,0
MD04,1986,1.0,0
MD04,1988,1.0,0
MD04,1990,1.0,0
MD04,1992,1.0,0
MD04,1994,1.0,0
MD04,1996,1.0,0
MD04,1998,1.0,0
MD04,2000,1.0,0
MD04,2002,1.0,0
MD04,2004,1.0,0
MD05,1980,1.0,0
MD05,1982,1.0,0
MD05,1984,1.0,0
MD05,1986,1.0,0
MD05,1988,1.0,0
MD05,1990,1.0,0
MD05,1992,1.0,0
MD05,1994,1.0,0
MD05,1996,1.0,0
MD05,1998,1.0,0
MD05,2000,1.0,0
MD05,2002,1.0,0
MD05,2004,1.0,0
MD06,1980,1.0,0
MD06,1982,1.0,0
MD06,1984,1.0,0
MD06,1986,1.0,0
MD06,1988,1.0,0
MD06,1990,1.0,0
MD06,1992,1.0,0
MD06,1994,1.0,0
MD06,1996,1.0,0
MD06,1998,1.0,0
MD06,2000,1.0,0
MD06,2002,1.0,0
MD06,2004,1.0,0
MD07,1980,1.0,0
MD07,1982,1.0,0
MD07,1984,1.0,0
MD07,1986,1.0,0
MD07,1988,1.0,0
MD07,1990,1.0,0
MD07,1992,1.0,0
MD07,1994,1.0,0
MD07,1996,1.0,0
MD07,1998,1.0,0
MD07,2000,1.0,0
MD07,2002,1.0,0
MD07,2004,1.0,0
MD08,1980,1.0,0
MD08,1982,1.0,0
MD08,1984,1.0,0
MD08,1986,1.0,0
MD08,1988,1.0,0
MD08,1990,1.0,0
MD08,1992,1.0,0
MD08,1994,1.0,0
MD08,1996,1.0,0
MD08,1998,1.0,0
MD08,2000,1.0,0
MD08,2002,1.0,0
MD08,2004,1.0,0
ME01,1980,1.0,0
ME01,1982,1.0,0
ME01,1984,1.0,0
ME01,1986,1.0,0
ME01,1988,1.0,0
ME01,1990,1.0,0
ME01,1992,1.0,0
ME01,1994,1.0,0
ME01,1996,1.0,0
ME01,1998,1.0,0
ME01,2000,1.0,0
ME01,2002,1.0,0
ME01,2004,1.0,0
ME02,1980,1.0,0
ME02,1982,1.0,0
ME02,1984,1.0,0
ME02,1986,1.0,0
ME02,1988,1.0,0
ME02,1990,1.0,0
ME02,1992,1.0,0
ME02,1994,1.0,0
ME02,1996,1.0,0
ME02,1998,1.0,0
ME02,2000,1.0,0
ME02,2002,1.0,0
ME02,2004,1.0,0
MI01,1980,1.0,0
MI01,1982,1.0,0
MI01,1984,1.0,0
MI01,1986,1.0,0
MI01,1988,1.0,0
MI01,1990,1.0,0
MI01,1992,1.0,0
MI01,1994,1.0,0
MI01,1996,1.0,0
MI01,1998,1.0,0
MI01,2000,1.0,0
MI01,2002,1.0,0
MI01,2004,1.0,0
MI02,1980,1.0,0
MI02,1982,1.0,0
MI02,1984,1.0,0
MI02,1986,1.0,0
MI02,1988,1.0,0
MI02,1990,1.0,0
MI02,1992,1.0,0
MI02,1994,1.0,0
MI02,1996,1.0,0
MI02,1998,1.0,0
MI02,2000,1.0,0
MI02,2002,1.0,0
MI02,2004,1.0,0
MI03,1980,1.0,0
MI03,1982,1.0,0
MI03,1984,1.0,0
MI03,1986,1.0,0
MI03,1988,1.0,0
MI03,1990,1.0,0
MI03,1992,1.0,0
MI03,1994,1.0,0
MI03,1996,1.0,0
MI03,1998,1.0,0
MI03,2000,1.0,0
MI03,2002,1.0,0
MI03,2004,1.0,0
MI04,1980,1.0,0
MI04,1982,1.0,0
MI04,1984,1.0,0
MI04,1986,1.0,0
MI04,1988,1.0,0
MI04,1990,1.0,0
MI04,1992,1.0,0
MI04,1994,1.0,0
MI04,1996,1.0,0
MI04,1998,1.0,0
MI04,2000,1.0,0
MI04,2002,1.0,0
MI04,2004,1.0,0
MI05,1980,1.0,0
MI05,1982,1.0,0
MI05,1984,1.0,0
MI05,1986,1.0,0
MI05,1988,1.0,0
MI05,1990,1.0,0
MI05,1992,1.0,0
MI05,1994,1.0,0
MI05,1996,1.0,0
MI05,1998,1.0,0
MI05,2000,1.0,0
MI05,2002,1.0,0
MI05,2004,1.0,0
MI06,1980,1.0,0
MI06,1982,1.0,0
MI06,1984,1.0,0
MI06,1986,1.0,0
MI06,1988,1.0,0
MI06,1990,1.0,0
MI06,1992,1.0,0
MI06,1994,1.0,0
MI06,1996,1.0,0
MI06,1998,1.0,0
MI06,2000,1.0,0
MI06,2002,1.0,0
MI06,2004,1.0,0
MI07,1980,1.0,0
MI07,1982,1.0,0
MI07,1984,1.0,0
MI07,1986,1.0,0
MI07,1988,1.0,0
MI07,1990,1.0,0
MI07,1992,1.0,0
MI07,1994,1.0,0
MI07,1996,1.0,0
MI07,1998,1.0,0
MI07,2000,1.0,0
MI07,2002,1.0,0
MI07,2004,1.0,0
MI08,1980,1.0,0
MI08,1982,1.0,0
MI08,1984,1.0,0
MI08,1986,1.0,0
MI08,1988,1.0,0
MI08,1990,1.0,0
MI08,1992,1.0,0
MI08,1994,1.0,0
MI08,1996,1.0,0
MI08,1998,1.0,0
MI08,2000,1.0,0
MI08,2002,1.0,0
MI08,2004,1.0,0
MI09,1980,1.0,0
MI09,1982,1.0,0
MI09,1984,1.0,0
MI09,1986,1.0,0
MI09,1988,1.0,0
MI09,1990,1.0,0
MI09,1992,1.0,0
MI09,1994,1.0,0
MI09,1996,1.0,0
MI09,1998,1.0,0
MI09,2000,1.0,0
MI09,2002,1.0,0
MI09,2004,1.0,0
MI10,1980,1.0,0
MI10,1982,1.0,0
MI10,1984,1.0,0
MI10,1986,1.0,0
MI10,1988,1.0,0
MI10,1990,1.0,0
MI10,1992,1.0,0
MI10,1994,1.0,0
MI10,1996,1.0,0
MI10,1998,1.0,0
MI10,2000,1.0,0
MI10,2002,1.0,0
MI10,2004,1.0,0
MI11,1980,1.0,0
MI11,1982,1.0,0
MI11,1984,1.0,0
MI11,1986,1.0,0
MI11,1988,1.0,0
MI11,1990,1.0,0
MI11,1992,1.0,0
MI11,1994,1.0,0
MI11,1996,1.0,0
MI11,1998,1.0,0
MI11,2000,1.0,0
MI11,2002,1.0,0
MI11,2004,1.0,0
MI12,1980,1.0,0
MI12,1982,1.0,0
MI12,1984,1.0,0
MI12,1986,1.0,0
MI12,1988,1.0,0
MI12,1990,1.0,0
MI12,1992,1.0,0
MI12,1994,1.0,0
MI12,1996,1.0,0
MI12,1998,1.0,0
MI12,2000,1.0,0
MI12,2002,1.0,0
MI12,2004,1.0,0
MI13,1980,1.0,0
MI13,1982,1.0,0
MI13,1984,1.0,0
MI13,1986,1.0,0
MI13,1988,1.0,0
MI13,1990,1.0,0
MI13,1992,1.0,0
MI13,1994,1.0,0
MI13,1996,1.0,0
MI13,1998,1.0,0
MI13,2000,1.0,0
MI13,2002,1.0,0
MI13,2004,1.0,0
MI14,1980,1.0,0
MI14,1982,1.0,0
MI14,1984,1.0,0
MI14,1986,1.0,0
MI14,1988,1.0,0
MI14,1990,1.0,0
MI14,1992,1.0,0
MI14,1994,1.0,0
MI14,1996,1.0,0
MI14,1998,1.0,0
MI14,2000,1.0,0
MI14,2002,1.0,0
MI14,2004,1.0,0
MI15,1980,1.0,0
MI15,1982,1.0,0
MI15,1984,1.0,0
MI15,1986,1.0,0
MI15,1988,1.0,0
MI15,1990,1.0,0
MI15,1992,1.0,0
MI15,1994,1.0,0
MI15,1996,1.0,0
MI15,1998,1.0,0
MI15,2000,1.0,0
MI15,2002,1.0,0
MI15,2004,1.0,0
MI16,1980,1.0,0
MI16,1982,1.0,0
MI16,1984,1.0,0
MI16,1986,1.0,0
MI16,1988,1.0,0
MI16,1990,1.0,0
MI16,1992,1.0,0
MI16,1994,1.0,0
MI16,1996,1.0,0
MI16,1998,1.0,0
MI16,2000,1.0,0
MI16,2002,0.0,0
MI16,2004,0.0,0
MI17,1980,1.0,0
MI17,1982,1.0,0
MI17,1984,1.0,0
MI17,1986,1.0,0
MI17,1988,1.0,0
MI17,1990,1.0,0
MI17,1992,0.0,0
MI17,1994,0.0,0
MI17,1996,0.0,0
MI17,1998,0.0,0
MI17,2000,0.0,0
MI17,2002,0.0,0
MI17,2004,0.0,0
MI18,1980,1.0,0
MI18,1982,1.0,0
MI18,1984,1.0,0
MI18,1986,1.0,0
MI18,1988,1.0,0
MI18,1990,1.0,0
MI18,1992,0.0,0
MI18,1994,0.0,0
MI18,1996,0.0,0
MI18,1998,0.0,0
MI18,2000,0.0,0
MI18,2002,0.0,0
MI18,2004,0.0,0
MI19,1980,1.0,0
MI19,1982,0.0,0
MI19,1984,0.0,0
MI19,1986,0.0,0
MI19,1988,0.0,0
MI19,1990,0.0,0
MI19,1992,0.0,0
MI19,1994,0.0,0
MI19,1996,0.0,0
MI19,1998,0.0,0
MI19,2000,0.0,0
MI19,2002,0.0,0
MI19,2004,0.0,0
MN01,1980,1.0,0
MN01,1982,1.0,0
MN01,1984,1.0,0
MN01,1986,1.0,0
MN01,1988,1.0,0
MN01,1990,1.0,0
MN01,1992,1.0,0
MN01,1994,1.0,0
MN01,1996,1.0,0
MN01,1998,1.0,0
MN01,2000,1.0,0
MN01,2002,1.0,0
MN01,2004,1.0,0
MN02,1980,1.0,0
MN02,1982,1.0,0
MN02,1984,1.0,0
MN02,1986,1.0,0
MN02,1988,1.0,0
MN02,1990,1.0,0
MN02,1992,1.0,0
MN02,1994,1.0,0
MN02,1996,1.0,0
MN02,1998,1.0,0
MN02,2000,1.0,0
MN02,2002,1.0,0
MN02,2004,1.0,0
MN03,1980,1.0,0
MN03,1982,1.0,0
MN03,1984,1.0,0
MN03,1986,1.0,0
MN03,1988,1.0,0
MN03,1990,1.0,0
MN03,1992,1.0,0
MN03,1994,1.0,0
MN03,1996,1.0,0
MN03,1998,1.0,0
MN03,2000,1.0,0
MN03,2002,1.0,0
MN03,2004,1.0,0
MN04,1980,1.0,0
MN04,1982,1.0,0
MN04,1984,1.0,0
MN04,1986,1.0,0
MN04,1988,1.0,0
MN04,1990,1.0,0
MN04,1992,1.0,0
MN04,1994,1.0,0
MN04,1996,1.0,0
MN04,1998,1.0,0
MN04,2000,1.0,0
MN04,2002,1.0,0
MN04,2004,1.0,0
MN05,1980,1.0,0
MN05,1982,1.0,0
MN05,1984,1.0,0
MN05,1986,1.0,0
MN05,1988,1.0,0
MN05,1990,1.0,0
MN05,1992,1.0,0
MN05,1994,1.0,0
MN05,1996,1.0,0
MN05,1998,1.0,0
MN05,2000,1.0,0
MN05,2002,1.0,0
MN05,2004,1.0,0
MN06,1980,1.0,0
MN06,1982,1.0,0
MN06,1984,1.0,0
MN06,1986,1.0,0
MN06,1988,1.0,0
MN06,1990,1.0,0
MN06,1992,1.0,0
MN06,1994,1.0,0
MN06,1996,1.0,0
MN06,1998,1.0,0
MN06,2000,1.0,0
MN06,2002,1.0,0
MN06,2004,1.0,0
MN07,1980,1.0,0
MN07,1982,1.0,0
MN07,1984,1.0,0
MN07,1986,1.0,0
MN07,1988,1.0,0
MN07,1990,1.0,0
MN07,1992,1.0,0
MN07,1994,1.0,0
MN07,1996,1.0,0
MN07,1998,1.0,0
MN07,2000,1.0,0
MN07,2002,1.0,0
MN07,2004,1.0,0
MN08,1980,1.0,0
MN08,1982,1.0,0
